House Code,House Heads Code,House  Description,Date Processed,Items No,Number of Packages,Goods Descriptions 1,Items Cif Ghc,Amount Paid Ghc,Country  Destination
,,,4/8/2005 02:20PM,1,880,880 CARTONS FRESH YAM,8476.17,0.00,NL
,,,4/11/2005 11:47AM,1,1200,FRESH  YAMS,16745.67,0.00,GB
,,,4/11/2005 11:53AM,1,1600,1600 CARTONS FRESH YAM,26261.68,0.00,NL
,,,4/11/2005 05:11PM,1,560,560 CARTONS OF FRESH YAMS,9191.59,0.00,NL
,,,4/13/2005 12:52PM,1,1600,FRESH YAMS(25 KGS./CTN.),17506.04,0.00,GB
,,,4/13/2005 06:29PM,1,300,300 CTNS FRESH YAMS,3534.14,0.00,DE
,,,4/14/2005 01:51PM,1,1000,FRESH  YAMS,18235.46,0.00,GB
,,,4/15/2005 02:11PM,1,1000,1000 CTNS OF FRESH YAMS,9898.09,0.00,GB
,,,4/18/2005 11:05AM,1,800,FRESH  YAMS,6479.26,0.00,IT
,,,4/18/2005 01:16PM,1,400,400 CTNS FRESH YAMS,2718.54,0.00,GB
,,,4/19/2005 11:01AM,1,1200,FRESH YAMS,16912.82,0.00,GB
,,,4/19/2005 01:49PM,1,520,520 CTNS FRESH YAMS,7524.48,0.00,GB
,,,4/19/2005 01:49PM,1,880,880 CTNS OF FRESH YAMS,11211.96,0.00,NL
,,,4/19/2005 01:49PM,1,1760,1760 CTNS OF FRESH YAMS,21952.15,0.00,GB
,,,4/19/2005 05:15PM,1,640,640 CTNS OF FRESH YAMS,8305.16,0.00,NL
,,,4/19/2005 05:15PM,1,1440,1440 CTNS OF FRESH YAMS,19467.00,0.00,GB
,,,4/20/2005 10:42AM,1,600,600 CTNS OF FRESH YAMS,9847.63,0.00,GB
,,,4/20/2005 10:42AM,1,880,880 CTNS OF FRESH YAMS,14443.20,0.00,NL
,,,4/21/2005 04:53PM,1,1800,FRESH YAMS(25 KGS.),19148.18,0.00,GB
,,,4/23/2005 01:15PM,1,1000,1X40`STC 1000 CTNS OF FRESH YAMS,14589.09,0.00,IT
,,,5/10/2005 11:53AM,1,968,FRESH  YAMS,0.00,0.00,US
,,,4/26/2005 10:22AM,1,1000,1000 CTNS OF FRESH YAMS,11407.42,0.00,GB
,,,4/26/2005 10:22AM,1,2000,2000 CTNS OF FRESH YAMS,20112.25,0.00,GB
,,,4/26/2005 01:01PM,1,2000,FRESH  YAMS,26187.83,0.00,GB
,,,4/26/2005 05:24PM,1,520,520 CARTONS FRESH YAM,7472.26,0.00,GB
,,,4/26/2005 05:24PM,1,880,880 CARTONS FRESH YAM,11182.97,0.00,NL
,,,4/26/2005 05:24PM,1,880,880 CARTONS FRESH YAM,12779.66,0.00,GB
,,,4/26/2005 05:24PM,1,880,880 CARTONS FRESH YAM,12779.66,0.00,GB
,,,4/27/2005 12:48PM,1,1000,1000 CTN OF FRESH YAMS,10030.50,0.00,US
,,,4/27/2005 12:49PM,1,1000,FRESH  YAMS,8729.28,0.00,GB
,,,5/5/2005 09:24AM,1,1200,FRESH  YAMS,0.00,0.00,GB
,,,11/16/2005 05:39PM,1,520,520 CARTONS FRESH YAM,0.00,0.00,GB
,,,4/27/2005 05:30PM,1,400,400 CARTONS FRESH YAM,4750.62,0.00,NL
,,,5/17/2005 11:16AM,1,1067,1067 CARTONS FRESH YAM,0.00,0.00,GB
,,,4/28/2005 09:35AM,1,1200,FRESH  YAMS,18156.89,0.00,GB
,,,4/28/2005 01:06PM,1,800,800 CARTONS FRESH YAM,11671.86,0.00,NL
,,,4/30/2005 09:41AM,1,1000,FRESH YAMS(25 KGS.),10942.37,0.00,GB
,,,5/3/2005 04:35PM,1,1000,FRESH YAMS(1000 CARTONS),11519.82,0.00,US
,,,5/4/2005 09:04AM,1,1200,1200 CARTONS FRESH YAMS,17509.54,0.00,NL
,,,5/4/2005 04:51PM,1,600,600 CARTONS OF FRESH YAMS,8754.77,0.00,GB
,,,5/4/2005 05:47PM,1,800,FRESH YAMS(25 KGS./CTN.),8754.77,0.00,GB
,,,5/5/2005 10:03AM,1,520,520 CARTONS FRESH YAM,7187.61,0.00,GB
,,,5/5/2005 10:03AM,1,1760,1760 CARTONS OF FRESH YAM,25018.40,0.00,GB
,,,5/5/2005 10:21AM,1,1000,FRESH  YAMS,12767.37,0.00,US
,,,5/5/2005 10:21AM,1,1000,FRESH  YAMS,14591.28,0.00,US
,,,5/5/2005 10:21AM,1,1000,FRESH  YAMS,13679.33,0.00,US
,,,5/5/2005 03:50PM,1,400,400 CARTONS FRESH YAM,5158.98,0.00,NL
,,,5/5/2005 03:50PM,1,1440,1440 CARTONS FRESH YAM,24880.18,0.00,GB
,,,5/5/2005 03:54PM,1,400,400 CARTONS FRESH YAM,5158.98,0.00,NL
,,,5/5/2005 03:54PM,1,1440,1440 CARTONS FRESH YAM,24880.18,0.00,GB
,,,5/6/2005 12:18PM,1,400,FRESH YAMS10 PALLETS STC: 400 CARTONS,3818.42,0.00,GB
,,,5/7/2005 09:24AM,1,420,1X20' STC 420 CARTONS FRESH YAM,5805.37,0.00,IT
,,,5/11/2005 10:39AM,1,1800,FRESH YAMS(25 KGS.),19152.95,0.00,GB
,,,5/11/2005 11:05AM,1,1760,1760 CARTONS OF FRESH YAMS,24559.36,0.00,GB
,,,5/11/2005 11:05AM,1,880,880 CARTONS OF FRESH YAMS,11312.91,0.00,NL
,,,5/11/2005 11:05AM,1,520,520 CARTONS OF FRESH YAMS,7154.55,0.00,GB
,,,5/11/2005 11:05AM,1,1050,1X40`STC1050 CTNS FRESH YAMS,13498.36,0.00,IT
,,,5/12/2005 10:52AM,1,800,800 CARTONS OF FRESH YAMS,11674.18,0.00,NL
,,,5/12/2005 10:52AM,1,400,400 CARTONS OF FRESH YAMS,5142.23,0.00,NL
,,,5/28/2005 12:48PM,1,1000,1000CARTONS OF FRESH YAMS,0.00,0.00,GB
,,,5/12/2005 03:03PM,1,1000,FRESH YAMS,8641.63,0.00,US
,,,5/13/2005 11:32AM,1,1000,FRESH  YAMS,15478.59,0.00,GB
,,,5/16/2005 03:30PM,1,1000,FRESH  YAMS,12038.90,0.00,GB
,,,6/28/2005 03:18PM,1,2000,FRESH  YAMS,0.00,0.00,GB
,,,5/18/2005 04:42PM,1,200,FRESH YAMS,0.00,0.00,DE
,,,5/20/2005 12:19PM,1,1500,1500 CTNS OF FRESH YAMS,0.00,0.00,GB
,,,5/19/2005 04:06PM,1,800,800 CARTONS FRESH YAM,11678.84,0.00,NL
,,,5/19/2005 04:18PM,1,880,880 CARTONS FRESH YAM,11153.74,0.00,NL
,,,5/19/2005 04:18PM,1,520,520 CARTONS FRESH YAM,6978.63,0.00,GB
,,,5/19/2005 04:18PM,1,1760,1760 CARTONS FRESH YAM,23619.97,0.00,GB
,,,5/19/2005 04:19PM,1,800,FRESH YAMS(25 KGS./CTN.),8759.13,0.00,GB
,,,5/20/2005 12:46PM,1,400,40 CARTONS FRESH YAM,5530.78,0.00,NL
,,,5/20/2005 12:46PM,1,880,880 CARTONS FRESH YAM,11809.99,0.00,GB
,,,5/26/2005 04:54PM,1,800,FRESH YAMS(25 KGS./CTN.),8757.38,0.00,GB
,,,5/27/2005 08:44AM,1,1000,1X40' STC 1000 CARTONS FRESH YAM,14595.63,0.00,IT
,,,5/27/2005 09:11AM,1,1000,FRESH  YAMS,8643.35,0.00,US
,,,5/27/2005 10:47AM,1,1040,FRESH  YAMS,9099.46,0.00,NL
,,,5/28/2005 10:59AM,1,880,880 CARTONS FRESH YAMS,11072.18,0.00,NL
,,,5/31/2005 11:11AM,1,240,240 CTNS FRESH YAMS,0.00,0.00,DE
,,,6/1/2005 11:41AM,1,800,800 CARTONS FRESH YAMS,11676.51,0.00,NL
,,,6/1/2005 12:14PM,1,600,660 CARTONS FRESH YAM,11991.26,0.00,GB
,,,11/11/2005 08:27AM,1,680,680CARTONS FRESH YAM,0.00,0.00,NL
,,,6/1/2005 03:54PM,1,800,FRESH YAMS(25 KGS./CTN.),8757.38,0.00,GB
,,,6/3/2005 04:16PM,1,880,880 CARTONS FRESH YAM,11064.92,0.00,NL
,,,6/3/2005 04:16PM,1,250,1X20' STC 250 CARTONS FRESH YAM,4378.69,0.00,ZA
,,,6/7/2005 10:03AM,1,800,800 CARTONS FRESH YAMS,11677.67,0.00,NL
,,,6/7/2005 12:35PM,1,320,320 CARTONS FRESH YAMS,3580.18,0.00,NL
,,,6/7/2005 03:43PM,1,520,520 CARTON FRESH YAMS,7590.49,0.00,GB
,,,6/8/2005 09:25AM,1,1000,FRESH  YAMS,16594.15,0.00,GB
,,,6/8/2005 12:49PM,1,900,1 X 40 CONTR. STCFRESH YAMS,0.00,0.00,GB
,,,6/8/2005 02:51PM,1,1200,FRESH  YAMS,9956.49,0.00,GB
,,,7/6/2005 12:53PM,1,1000,FRESH YAMS,0.00,0.00,GB
,,,6/9/2005 12:40PM,1,800,FRESH YAMS(25 KGS./CTN.),8758.25,0.00,GB
,,,6/13/2005 12:33PM,1,880,880 CARTONS FRESH YAMS,10830.05,0.00,NL
,,,7/11/2005 11:17AM,1,384,384 CARTONS FRESH YAM,0.00,0.00,GB
,,,6/15/2005 03:01PM,1,500,500 CTNS FRESH YAMS,5017.75,0.00,GB
,,,6/16/2005 09:46AM,1,400,400 CARTONS FRESH YAMS,5838.84,0.00,NL
,,,6/16/2005 05:32PM,1,800,FRESH YAMS(25 KGS./CTN.),8758.25,0.00,GB
,,,7/29/2005 11:31AM,1,1160,FRESH YAMS,0.00,0.00,GB
,,,6/22/2005 09:08AM,1,250,FRESH YAM,3065.11,0.00,DE
,,,6/22/2005 12:19PM,1,880,880 CARTONS FRESH YAMS,10789.20,0.00,NL
,,,6/22/2005 12:19PM,1,880,880 CARTONS FRESH YAMS,11725.32,0.00,GB
,,,6/23/2005 10:07AM,1,1000,FRESH  YAMS,25865.65,0.00,GB
,,,6/23/2005 04:29PM,1,1000,1000 CARTONS OF FRESH YAMS,0.00,0.00,GB
,,,6/24/2005 03:10PM,1,1000,FRESH YAMS(25 KGS./CTN.),10947.82,0.00,GB
,,,6/29/2005 03:43PM,1,1600,FRESH PONA YAM,32035.93,0.00,GB
,,,7/11/2005 09:30AM,1,920,920 CARTONS FRESH YAM,0.00,0.00,GB
,,,6/30/2005 09:28AM,1,640,640 CARTONS FRESH YAM,10678.64,0.00,GB
,,,7/12/2005 02:44PM,1,520,520CARTONS FRESH YAM,0.00,0.00,GB
,,,6/30/2005 02:58PM,1,1000,FRESH YAMS(25 KGS./CTN.),10947.82,0.00,GB
,,,7/15/2005 03:21PM,1,320,FRESH  YAMS,0.00,0.00,GB
,,,7/6/2005 09:44AM,1,1100,FRESH  YAMS,10537.27,0.00,IT
,,,7/8/2005 08:16AM,1,900,FRESH YAMS,13734.17,0.00,GB
,,,7/8/2005 08:46AM,1,500,500 CTNS OF FRESH YAMS,6842.39,0.00,GB
,,,7/8/2005 10:12AM,1,800,FRESH YAMS(25 KGS./CTN.),8758.25,0.00,GB
,,,7/8/2005 01:04PM,1,500,500 CTNS OF FRESH YAMS,6842.39,0.00,GB
,,,8/2/2005 12:09PM,1,800,FRESH YAMS,0.00,0.00,GB
,,,9/29/2005 10:19AM,1,520,1X20' STC 520 CARTONS FRESH YAM,0.00,0.00,NL
,,,7/9/2005 10:23AM,1,1480,1480 CARTONS FRESH YAM,24206.94,0.00,GB
,,,10/31/2005 11:59AM,1,1040,1040 CARTONS FRESH YAM,0.00,0.00,GB
,,,7/9/2005 10:23AM,1,1320,"1,320 CARTONS FRESH YAM",21589.97,0.00,GB
,,,7/11/2005 01:35PM,1,50,50CTNS FRESH YAMS,228.08,0.00,JP
,,,8/5/2005 05:16PM,1,900,YAMS,0.00,0.00,IT
,,,7/15/2005 01:56PM,1,500,500 CTNS OF FRESH YAMS,0.00,0.00,US
,,,8/22/2005 12:55PM,1,840,840 CARTONS FRESH YAMS,0.00,0.00,GB
,,,7/13/2005 04:31PM,1,1800,FRESH YAMS(25 KGS./CTN.),19706.07,0.00,GB
,,,7/15/2005 01:10PM,1,1000,FRESH  YAMS,15931.81,0.00,GB
,,,7/29/2005 11:49AM,1,600,FRESH  YAMS,0.00,0.00,GB
,,,7/15/2005 03:07PM,1,1800,FRESH  YAMS,35043.61,0.00,GB
,,,7/15/2005 05:19PM,1,1600,1600 CARTONS FRESH YAMS,25490.90,0.00,GB
,,,9/13/2005 01:08PM,1,1600,1600 CARTONS FRESH YAMS,0.00,0.00,GB
,,,7/15/2005 05:19PM,1,720,720 CARTONS FRESH YAMS,11470.90,0.00,GB
,,,7/16/2005 09:49AM,1,900,FRESH PONA YAMS,14779.55,0.00,GB
,,,7/19/2005 11:36AM,1,560,560 CARTONS FRESH YAMS,0.00,0.00,NL
,,,7/20/2005 04:22PM,1,2000,FRESH YAMS(25 KGS./CTN.),21895.63,0.00,GB
,,,7/21/2005 11:30AM,1,500,FRESH YAMS,6386.23,0.00,GB
,,,12/1/2005 02:41PM,1,500,500 CTN OF FRESH YAMS,0.00,0.00,US
,,,7/22/2005 02:19PM,1,400,"1X20' STC  400 CARTONSFRESH YAM,",6374.75,0.00,GB
,,,8/25/2005 03:25PM,1,1600,FRESH  YAMS,0.00,0.00,GB
,,,9/10/2005 12:11PM,1,880,880 CARTONS FRESH YAMS,0.00,0.00,NL
,,,8/10/2005 12:14PM,1,880,880 CARTONS FRESH YAMS,0.00,0.00,GB
,,,8/10/2005 10:02AM,1,1600,1600 CARTONS FRESH YAMS,0.00,0.00,GB
,,,8/10/2005 10:41AM,1,1320,1320 CARTONS FRESH YAMS,0.00,0.00,GB
,,,8/3/2005 11:55AM,1,900,1 X 40 CONTR. STC 900 CTNS OFFRESH YAMS,0.00,0.00,GB
,,,8/22/2005 03:47PM,1,800,800 CARTONS FRESH YAMS,0.00,0.00,GB
,,,8/22/2005 11:45AM,1,400,400 CARTONS FRESH YAMS,0.00,0.00,NL
,,,8/18/2005 02:35PM,1,1000,FRESH  YAMS,0.00,0.00,GB
,,,7/28/2005 11:14AM,1,2000,FRESH YAMS25 KGS./CTN.,21895.63,0.00,GB
,,,8/22/2005 01:08PM,1,1480,1480 CARTONS FRESH YAMS,0.00,0.00,NL
,,,8/2/2005 03:02PM,1,1000,1000 CTNS OF FRESH YAMS,0.00,0.00,GB
,,,8/9/2005 02:45PM,1,4,FRESH YAMS4 PALLETS,0.00,0.00,NL
,,,7/29/2005 04:14PM,1,340,FRESH YAMS,3101.88,0.00,US
,,,8/1/2005 01:49PM,1,560,FRESH YAMS,5066.94,0.00,GB
,,,8/8/2005 02:35PM,1,210,FRESH  YAMS,0.00,0.00,ZA
,,,9/9/2005 01:00PM,1,1000,1000 CARTONS FRESH YAMS,0.00,0.00,GB
,,,9/9/2005 02:16PM,1,880,880 CARTONS FRESH YAMS,0.00,0.00,NL
,,,8/22/2005 10:53AM,1,790,790 CARTONS FRESH YAMS,0.00,0.00,GB
,,,8/22/2005 11:34AM,1,480,480 CQARTONS FRESH YAMS,0.00,0.00,NL
,,,8/24/2005 03:27PM,1,280,FRESH YAMS7 PALLETS STC: 280 CARTONS,0.00,0.00,GB
,,,9/14/2005 04:14PM,1,400,1X20' STC FRESH YAM,0.00,0.00,IT
,,,8/24/2005 02:45PM,1,500,FRESH YAMS1 X 20FT CONTAINER STC: 500 CTNS,0.00,0.00,GB
,,,8/9/2005 02:18PM,1,500,500 PKS. - FRESH YAMS,0.00,0.00,GB
,,,10/3/2005 04:47PM,1,2000,FRESH YAMS25 KGS./CTN.,0.00,0.00,GB
,,,8/5/2005 04:33PM,1,1000,1000 CTN OF RESH YAMS,13686.14,0.00,GB
,,,8/8/2005 01:01PM,1,1800,2X40`STC 1800 CARTONS FRESH YAMS,28956.02,0.00,GB
,,,8/9/2005 01:44PM,1,22,FRESH YAMS,297.54,0.00,DE
,,,8/10/2005 08:39AM,1,1120,1120 CARTONS FRESH YAMS,18168.45,0.00,GB
,,,8/10/2005 08:39AM,1,1200,1200 CARTONS FRESH YAMS,19466.20,0.00,GB
,,,8/10/2005 08:39AM,1,880,880 CARTONS FRESH YAMS,10909.98,0.00,NL
,,,8/10/2005 08:39AM,1,1600,1600 CARTONS FRESH YAMS,25954.93,0.00,GB
,,,8/10/2005 09:37AM,1,253,FRESH YAMS,4154.91,0.00,CA
,,,8/10/2005 09:52AM,1,40,FRESH YAMS,648.87,0.00,GB
,,,8/10/2005 11:41AM,1,800,800 CARTONS FRESH YAMS,15572.96,0.00,GB
,,,8/10/2005 03:38PM,1,520,FRESH  YAMS,5693.15,0.00,NL
,,,8/10/2005 04:00PM,1,1000,FRESH  YAMS,11355.28,0.00,GB
,,,8/10/2005 04:38PM,1,400,FRESH YAMS,6569.02,0.00,US
,,,9/1/2005 11:47AM,1,480,FRESH YAMS,0.00,0.00,NL
,,,8/11/2005 09:56AM,1,1000,FRESH YAMS,12773.10,0.00,GB
,,,8/11/2005 01:14PM,1,600,600 CARTONS FRESH YAMS,8758.69,0.00,NL
,,,8/11/2005 01:14PM,1,1760,1760 CARTONS FRESH YAMS,26276.08,0.00,NL
,,,8/11/2005 02:14PM,1,1000,1000 CTNS OF FRESH YAMS,13685.46,0.00,GB
,,,8/24/2005 12:48PM,1,500,FRESH YAMS1 X 20FT CONTAINER STC: 500 CTNS,0.00,0.00,GB
,,,8/24/2005 03:27PM,1,400,FRESH YAMS10 PALLETS STC: 400 CARTONS,0.00,0.00,GB
,,,8/12/2005 12:07PM,1,240,FRESH YAMS,2627.61,0.00,GB
,,,8/12/2005 12:32PM,1,1000,FRESH YAMS,12977.46,0.00,GB
,,,8/12/2005 01:51PM,1,8,FRESH  YAMS8 PALLETS(320 CTNS),1245.84,0.00,GB
,,,8/12/2005 02:50PM,1,1000,1000 CT. YAMS,10948.37,0.00,GB
,,,8/12/2005 03:52PM,1,1100,1X40`STC 1100 CARTONS FRESH YAMS,14877.24,0.00,IT
,,,8/15/2005 10:46AM,1,203,FRESH YAMS,2963.36,0.00,US
,,,8/16/2005 11:12AM,1,300,FRESH YAMS,4923.82,0.00,GH
,,,8/16/2005 11:24AM,1,183,FRESH YAMS,3003.53,0.00,GH
,,,8/17/2005 01:15PM,1,450,1X20`STC 450 CARTONSFRESH YAMS,6565.09,0.00,ES
,,,8/17/2005 01:27PM,1,1000,1000 CTNS. FRESH YAMS,10941.82,0.00,GB
,,,8/17/2005 03:42PM,1,1000,1000 CTNS. FRESH YAMS,16412.72,0.00,GB
,,,8/18/2005 04:23PM,1,880,880 CARTONS FRESH YAMS,17473.38,0.00,GB
,,,8/18/2005 04:23PM,1,800,800 CARTONS FRESH YAMS,10857.75,0.00,NL
,,,8/18/2005 04:23PM,1,1800,1800 CARTONS FRESH YAMS,26260.36,0.00,NL
,,,8/18/2005 04:23PM,1,600,600 CARTONS FRESH YAMS,8753.45,0.00,NL
,,,8/18/2005 04:23PM,1,1760,1760 CARTONS FRESH YAMS,19905.88,0.00,NL
,,,9/22/2005 12:16PM,1,720,720 CARTONS FRESH YAMS,0.00,0.00,GB
,,,8/18/2005 04:23PM,1,1600,1600 CARTONS FRESH YAMS,26474.82,0.00,GB
,,,8/19/2005 10:22AM,1,900,1X40`STC 900 CARTONS FRESH YAMS,22073.38,0.00,GB
,,,8/19/2005 10:42AM,1,55,55 CTNS FRESH YAMS,735.16,0.00,BE
,,,8/19/2005 10:56AM,1,500,500 CTN OF FRESH YAMS,6838.64,0.00,GB
,,,8/24/2005 09:21AM,1,900,FRESH YAMS,0.00,0.00,GB
,,,8/19/2005 01:38PM,1,1200,FRESH  YAMS,25316.54,0.00,GB
,,,8/19/2005 03:23PM,1,600,600 CARTONS FRESH YAMS,8753.45,0.00,GB
,,,8/20/2005 11:49AM,1,1600,1600 CTNS. FRESH YAMS,17506.91,0.00,GB
,,,8/22/2005 02:16PM,1,400,FRESH  GHANAYAMS,4376.73,0.00,US
,,,8/23/2005 09:41AM,1,450,450 CARTONS FRESH YAMS,4753.58,0.00,NL
,,,8/24/2005 11:23AM,1,420,FRESH YAMS420CTNS,2802.11,0.00,DE
,,,8/24/2005 11:45AM,1,1000,FRESH  YAMS,16433.50,0.00,GB
,,,8/24/2005 02:40PM,1,600,600 CTNS. FRESH YAMS.,9853.53,0.00,GB
,,,8/24/2005 05:22PM,1,332,FRESH  GHANAYAMS,4089.22,0.00,US
,,,8/25/2005 09:39AM,1,420,420 CTNS. - FRESH YAMS,6897.47,0.00,GB
,,,8/25/2005 01:02PM,1,400,400 CTNS. - FRESH YAMS,5474.18,0.00,DE
,,,8/25/2005 01:14PM,1,900,1X40`STC 900 CARTONS FRESH YAMS,14790.15,0.00,ES
,,,8/25/2005 01:33PM,1,500,FRESH YAMS,7162.06,0.00,NL
,,,8/26/2005 09:10AM,1,900,FRESH YAMS,11085.22,0.00,GB
,,,8/26/2005 12:11PM,1,1000,1000 CTNS. - FRESH YAMS,10948.37,0.00,GB
,,,8/26/2005 01:43PM,1,203,FRESH   GHANAYAMS,2963.36,0.00,US
,,,8/26/2005 01:48PM,1,1000,1000 CTN OF FRESH YAMS,13685.46,0.00,GB
,,,9/27/2005 09:41AM,1,520,FRESH  YAMS,0.00,0.00,GB
,,,8/26/2005 04:30PM,1,420,FRESH YAMS420CTNS,4670.19,0.00,NL
,,,8/27/2005 08:36AM,1,600,600 CARTONS FRESH YAM,8758.69,0.00,NL
,,,8/27/2005 08:36AM,1,1680,1680 CARTONS FRESH YAM,24524.34,0.00,NL
,,,8/27/2005 08:36AM,1,1200,1200 CARTONS FRESH YAM,19720.20,0.00,GB
,,,8/27/2005 08:36AM,1,400,400 CARTONS FRESH YAM,6573.40,0.00,GB
,,,11/15/2005 02:10PM,1,480,480 CARTONS FRESH YAM,0.00,0.00,NL
,,,8/29/2005 05:35PM,1,10000,10000 CTNS. - FRESH YAMS,10948.37,0.00,GB
,,,8/30/2005 11:24AM,1,400,FRESH   GHANAYAMS,6569.02,0.00,US
,,,8/30/2005 11:24AM,1,600,FRESH   GHANAYAMS,9360.85,0.00,US
,,,8/30/2005 12:18PM,1,500,500 CTNS. - FRESH YAMS,6590.92,0.00,GB
,,,8/30/2005 12:24PM,1,1000,1X40`STC 1000 CARTONS FRESH YAMS,14597.82,0.00,IT
,,,8/31/2005 10:18AM,1,380,FRESH  GHANAYAMS,6240.57,0.00,US
,,,9/1/2005 02:57AM,1,332,FRESH  GHANAYAMS,4089.22,0.00,US
,,,9/1/2005 11:18AM,1,1200,(FRESH  YAMS)600  BOXES OF PONA YAMS,11686.82,0.00,GB
,,,9/1/2005 11:43AM,1,500,1X20`STC 500 CARTONS FRESH YAMS,7804.36,0.00,DE
,,,9/1/2005 11:43AM,1,450,1X20`STC 450 CARTONS FRESH YAMS,6569.02,0.00,IT
,,,9/1/2005 11:43AM,1,1100,1X40`STC 1100 CARTONS FRESH YAMS,14833.28,0.00,IT
,,,9/1/2005 02:25PM,1,1000,1000 CTN OF FRESH YAMS,13685.46,0.00,GB
,,,9/2/2005 09:51AM,1,900,1X40`STC 900 CTNS FRESH YAMS,13138.04,0.00,NL
,,,9/2/2005 10:52AM,1,203,FRESH   GHANAYAMS,3333.78,0.00,CA
,,,9/2/2005 10:52AM,1,203,FRESH   GHANAYAMS,2778.15,0.00,US
,,,9/2/2005 11:53AM,1,1600,FRESH   YAMS1000 BOXES OF PONA YAMS,16631.25,0.00,GB
,,,9/2/2005 12:22PM,1,180,FRESH  GHANAYAMS,2956.06,0.00,US
,,,9/22/2005 01:54PM,1,760,760 CARTONS FRESH YAMS,0.00,0.00,NL
,,,9/22/2005 03:37PM,1,800,800 CARTONS FRESH YAMS,0.00,0.00,GB
,,,9/2/2005 01:48PM,1,2160,2160 CARTONS FRESH YAMS,24272.63,0.00,GB
,,,9/27/2005 02:55PM,1,1000,FRESH YAMS,0.00,0.00,GB
,,,10/27/2005 03:37PM,1,400,FRESH YAMS10 PLTS X 400 CTNS,0.00,0.00,NL
,,,9/2/2005 05:11PM,1,300,300 CTNS FRESH YAMS,1231.69,0.00,DE
,,,9/5/2005 10:42AM,1,1920,1920 CTNS STC FRESH YAMS,0.00,0.00,GB
,,,9/6/2005 02:20PM,1,520,520 CTNS FRESH YAMS,0.00,0.00,GB
,,,9/5/2005 11:50AM,1,1000,1000 PCS OF FRESH YAMS,16422.55,0.00,GB
,,,9/5/2005 01:16PM,1,380,FRESH  GHANAYAMS,6240.57,0.00,US
,,,9/5/2005 01:38PM,1,1000,1000 CTNS STC FRESH YAMS,16422.55,0.00,GB
,,,9/9/2005 03:35PM,1,600,600 CARTONS FRESH YAMS,0.00,0.00,NL
,,,9/12/2005 01:01PM,1,1200,1200 CARTONS FRESH YAMS,0.00,0.00,GB
,,,9/5/2005 03:20PM,1,880,880 CARTONS FRESH YAMS,17400.02,0.00,GB
,,,9/8/2005 02:32PM,1,1600,1600 CARTONS FRESH YAMS,0.00,0.00,NL
,,,9/26/2005 12:22PM,1,500,FRESH YAMS,0.00,0.00,BE
,,,9/6/2005 02:48PM,1,400,1X20`STC 400 CARTONS FRESH YAMS,4575.94,0.00,NL
,,,9/8/2005 04:01PM,1,2000,FRESH YAMS,25181.25,0.00,GB
,,,9/23/2005 03:13PM,1,1000,FRESH PONA YAMS,0.00,0.00,GB
,,,9/9/2005 11:10AM,1,226,FRESH YAMS226BOXES,5903.67,0.00,GB
,,,9/9/2005 12:14PM,1,480,FRESH YAMS,2977.96,0.00,NL
,,,9/27/2005 09:41AM,1,680,FRESH  YAMS,0.00,0.00,GB
,,,10/3/2005 03:46PM,1,1280,1280CARTONS FRESH YAMS,0.00,0.00,GB
,,,10/31/2005 11:42AM,1,560,560 CARTONS FRESH YAMS,0.00,0.00,NL
,,,9/9/2005 02:27PM,1,1200,1200 CARTONS FRESH YAMS,20223.83,0.00,GB
,,,9/10/2005 03:23PM,1,1000,1000 CARTONS FRESH YAMS,14597.82,0.00,GB
,,,9/10/2005 03:23PM,1,1880,1880 CARTONS FRESH YAMS,27443.91,0.00,NL
,,,9/10/2005 04:32PM,1,203,FRESH   GHANAYAMS,2778.15,0.00,US
,,,9/12/2005 09:06AM,1,960,960 CTNS. - FRESH YAMS,10510.43,0.00,GB
,,,9/12/2005 10:21AM,1,200,FRESH  GHANAYAMS,3284.51,0.00,US
,,,9/12/2005 10:51AM,1,380,FRESH   GHANAYAMS,6240.57,0.00,US
,,,10/17/2005 10:25AM,1,627,627 CARTONS FRESH YAMS,0.00,0.00,GB
,,,9/29/2005 09:45AM,1,1040,1040 CARTONS FRESH YAMS,0.00,0.00,NL
,,,9/29/2005 09:48AM,1,500,500 CARTONS FRESH YAMS,0.00,0.00,NL
,,,9/12/2005 12:19PM,1,1000,1000 CTNS.-FRESH YAMS,16422.55,0.00,GB
,,,9/12/2005 02:12PM,1,380,FRESH  GHANAYAMS,6240.57,0.00,US
,,,9/12/2005 06:27PM,1,1600,1600 CARTONS FRESH YAM,32358.12,0.00,GB
,,,9/12/2005 06:27PM,1,450,1X20' STC 450 CARTONS FRESH YAM,5147.93,0.00,NL
,,,9/13/2005 01:36PM,1,2060,FRESH  GHANAYAMS,41040.41,0.00,US
,,,9/14/2005 01:49PM,1,505,FRESH   GHANAYAMS,7627.13,0.00,US
,,,9/14/2005 05:11PM,1,1000,1000 CTNS.- FRESH YAMS,10944.11,0.00,GB
,,,9/15/2005 01:16PM,1,500,FRESH   GHANAYAMS,8208.08,0.00,US
,,,9/15/2005 02:58PM,1,400,1X20`STC 400 CARTONS FRESH YAMS,4997.35,0.00,GB
,,,9/15/2005 02:58PM,1,850,1X40`STC 850 CARTONS FRESH YAMS,9546.37,0.00,ES
,,,9/15/2005 03:06PM,1,530,1     X20 CONTR. STC530 CTNS OFFRESH YAMS,11393.96,0.00,GB
