House Code,House Heads Code,House  Description,Date Processed,Items Number,Number of  Packages,Goods Description 1,Items Cif Ghc,Amount Paid Ghc,Country  Destinaton
,,,7/21/2010 02:58PM,2,8,1X20' CONTAINER STC GHANAMIXED REDWOOD BELOWBACKING,15025.91,0.00,IL
,,,7/22/2010 01:22PM,1,9,1X20' CONTAINER STC GHANAMIXED REDWOOD BELOWBACKING,21895.07,0.00,GB
,,,8/4/2010 01:24PM,1,59,"4X40' CONTAINERS STC GHANA MAKORE,KOTO, WHITE OFRAM, SAPELE CHENCHEN",158044.16,0.00,LB
,,,8/3/2010 01:45PM,1,16,MIXED SLICED VENEER1X40'CONT,61362.13,0.00,DE
,,,8/4/2010 11:28AM,1,18,PALLETS OF MIXED SLICED VENEER,83117.37,0.00,DE
,,,8/4/2010 12:41PM,1,18,"1X40' CONTAINER GHANA ASANFINA,MANSONIA, SAPELE, KOTO, BACKING",105851.90,0.00,IT
,,,8/4/2010 03:23PM,1,25,1 X 40 FT CONTAINER S.T.C25 PALLETS VARIUOS SPECIE,38757.62,0.00,IT
,,,10/14/2010 03:55PM,1,13,"1X20"" CONTAINER SAID TO CONTAIN13 PALLETS OF VARIOUS SPECIES OF",14772.44,0.00,IT
,,,8/13/2010 12:47PM,1,55,"3X40' CONTAINERS STC GHANAASANFINA, CANDOLEI, SAPELE, KOTO,",223161.56,0.00,IT
,,,8/21/2010 12:47PM,1,43,3X40 CONTS STC 43 PLTSMIXED SLICED VENEER,212544.40,0.00,US
,,,8/23/2010 04:22PM,1,17,GHANA SLICED VENEER1X40'CONT,57435.98,0.00,ZA
,,,9/3/2010 10:22AM,1,16,"1X40' CONTAINER STC GHANAOFRAM, SAPELE, BACKING BELOWBACKING",75669.37,0.00,LB
,,,9/3/2010 10:22AM,1,8,"1X20' CONTAINER STC GHANAASANFINA , BELOWBACKING GRADE",28664.58,0.00,IT
,,,12/30/2010 03:23PM,1,12,1 X 40FT CONTR:STC CORE 2.1MM OGEAAND OTIE ROTARY PEELED VENEER,18681.48,0.00,US
,,,9/8/2010 01:36PM,1,16,"MAKORE,SAPELE,CANDOLLEISLICED VENEER",65854.32,0.00,DE
,,,9/7/2010 09:36AM,1,29,GHANA SLICED VENEER1X40' & 1X20' CONTS,96766.19,0.00,DE
,,,9/8/2010 10:53AM,1,19,10 BDLS GRD 1 KUSSIA (AD) MOULDINGS 9 BDLS  GRD 1 OBOTO (KD) MOULDINGS,16898.46,0.00,BE
,,,9/9/2010 03:16PM,1,8,"1X20' CONTAINER STC GHANA ASANFINANARROWS, ASANFINA NO MINERAL",16563.12,0.00,BE
,,,12/30/2010 07:13PM,1,49,1 X 40FT AND 1 X 20FT CONTRS: STC0.65MM GDIII KHAYA CURLS SLICED,110616.16,0.00,CN
,,,9/14/2010 09:54AM,1,62,4 X 40FT CONTR: STC 0.55MM BBCHENCHEN AND CEIBA SLICED VENEER,71362.53,0.00,EG
,,,9/15/2010 11:28AM,1,8,"1X20' CONTAINER STC GHANA SAPELEQUATER CUT, SAPELE FLAT CUT",46694.63,0.00,PL
,,,9/15/2010 11:28AM,1,15,1X40' CONTAINER STC GHANA MAKOREBELOWBACKING GRADE SLICED,38026.75,0.00,DE
,,,9/28/2010 12:18PM,1,22,"1X40' CONTAINER STC GHANA ASANFINA,KOTO, INTERIOR, BACKING,",89801.61,0.00,IT
,,,9/28/2010 12:23PM,1,14,"1X40' CONTAINER STC GHANAASANFINA MINERAL, NO MINERAL, KOTO,",58543.65,0.00,IT
,,,9/28/2010 12:23PM,1,17,"1X40' CONTAINER STC GHANAASANFINA INTERIOR, BACKING",110809.09,0.00,FI
,,,10/5/2010 10:43AM,1,8,GHANA SLICED VENEER1X20'CONT,43631.13,0.00,IT
,,,10/6/2010 01:21PM,1,16,"1X40' CONTAINER STC GHANA ASANFINANO MINERAL, NARRROWS",42974.54,0.00,IT
,,,,2,8,1X20' CONTAINER STC GHANA ASANFINAINTERIOR BACKING B/BACKING,18446.15,0.00,
,,,10/6/2010 01:23PM,2,6,1X20' CONTAINER STC GHANAASANFINA BACKING GRADE SLICED,96627.20,0.00,CN
,,,10/1/2010 03:18PM,1,16,"1X40' CONTAINER STC GHANA ASANFINANO MINERAL, NARRROWS",42974.54,0.00,IT
,,,10/5/2010 11:03AM,1,37,3X40' CONTAINERS STC GHANAOFRAM BELOWBACKING GRADE,64639.15,0.00,TR
,,,10/5/2010 02:50PM,1,23,16 PLTS VARIOUS SPECIE SLICED VEN(1 X 40 FT CONTAINER),113051.73,0.00,ES
,,,10/13/2010 02:35PM,1,17,"1X40' CONTAINER STC GHANAASANFINA  KOTO,",92758.74,0.00,IT
,,,,2,8,1X20' CONTAINER STC GHANASAPELE BACKING GRADE SLICED,40092.92,0.00,
,,,10/7/2010 04:05PM,1,19,GHANA SLICED  VENEER1X40'CONT,63304.15,0.00,ZA
,,,10/13/2010 11:11AM,1,22,"1X40' CONTAINER STC MIXED REDWOODNARROWS, SAPELE INTERIOR, BACKING",48688.08,0.00,SY
,,,10/19/2010 02:39PM,1,12,"1X40' CONTAINER PARTLOAD STCGHANA ASANFINA, SAPELE, CHENCHEN",29885.21,0.00,LB
,,,10/18/2010 01:31PM,1,20,"1 X 40 FT CONTAINER S.T.C20 PALLETS GHANA SAPELE QUARTER,",49428.34,0.00,ZA
,,,10/22/2010 08:12AM,1,11,GRADE II MIXEDREDWOOD FINGERJOINTEDMOULDINGS,49553.93,0.00,FR
,,,10/19/2010 04:19PM,1,8,1X20' CONTAINER STC GHANAKOTO BELOWBACKING GRADE SLICED,16472.98,0.00,DE
,,,10/22/2010 07:07AM,1,11,GRADE II MIXEDREDWOOD FINGERJOINTED(1X40 FT CONTAINER),49553.93,0.00,FR
,,,10/27/2010 03:40PM,2,8,"1X20' CONTAINER STC GHANA SAPELEFLAT, QUARTER CUTS BACKING GRADE",50546.82,0.00,PL
,,,10/28/2010 11:51AM,1,12,1 X 40' CONTAINER S.T.C12 PALLETS GHANA ASANFINA MINERAL,37957.03,0.00,BE
,,,10/28/2010 11:52AM,1,18,1 X 40' CONTAINER S.T.C18 PALLETS GHANA SAPELE FLAT,49277.57,0.00,ZA
,,,10/28/2010 12:00PM,1,16,1 X 40' CONTAINER S.T.C16 PALLETS GHANA CHENCHEN,39075.36,0.00,AE
,,,10/28/2010 12:45PM,1,17,CNENCHEN/OFRAM SLICED VENEER(1 X 40 FT CONTAINER),35536.42,0.00,LB
,,,11/2/2010 12:02PM,1,12,1X40' CONTAINER STC GHANA KHAYAFLAT CUT BELOWBACKING GRADE SLICED,47303.51,0.00,ZA
,,,11/2/2010 12:02PM,1,51,"3X40' CONTAINERS STC GHANA CHENCHENSAPELE, KOTO, ASANFINA, BLACK OFRAM",175478.73,0.00,FR
,,,11/3/2010 03:41PM,1,16,"1X40' CONTAINER STC GHANAMAKORE, KOTO, BACKING BELOWBACKING",60618.02,0.00,IT
,,,11/4/2010 10:38AM,1,20,GRADE III KHAYA SLICED CURL VENEER(1 X 40 FT CONTAINER),95634.58,0.00,IT
,,,11/5/2010 10:35AM,1,23,"1X40' CONTAINER STC GHANA ASANFINALIGHT FRIZE MINERAL, WHITE OFRAM,",73116.66,0.00,HK
,,,11/15/2010 11:15AM,1,18,"1X40' CONTAINER STC GHANABLACK HYEDUA, ASANFINA BLACK",67724.01,0.00,DE
,,,11/5/2010 10:46AM,1,15,"1X40' CONTAINER STC GHANA KOTO,KOTO MIRROR, ASANFINA FRIZE",84155.37,0.00,IT
,,,11/11/2010 08:17AM,1,18,1 X 40' CONTAINER S.T.C18 PALLETS GHANA CEIBA SAPELE,49355.69,0.00,BE
,,,11/12/2010 12:16PM,1,31,2 X 40' CONTAINERS S.T.C31 PALLETS GHANA MIXED REDWOOD,79650.79,0.00,EG
,,,11/12/2010 12:16PM,1,32,2 X 40' CONTAINERS S.T.C32 PALLETS SAPELE FLAT QUARTERED,112875.43,0.00,AE
,,,11/19/2010 01:11PM,1,32,"2X40' CONTAINERS STC GHANAASANFINA MINERAL SHORTS, ASANFINA",67497.67,0.00,PT
,,,12/1/2010 09:41AM,1,99,5 X 40FT CONTR:STC 0.55MM BB MAKORECEIBA AND CHENCHEN SLICED VENEER,177749.53,0.00,EG
,,,11/26/2010 12:20PM,1,36,"2X40' CONTAINERS STC GHANA WAWA,MAKORE, ASANFINA, INTERIOR BACKING",203335.17,0.00,RU
,,,11/26/2010 12:20PM,1,15,1X40' CONTAINERS STC GHANAKHAYA IVORENSIS FAS KILN,42201.42,0.00,US
,,,11/29/2010 10:39AM,1,37,2X40 STC 37 PALLETS MIXEDSLICED VENEER,106970.40,0.00,IT
,,,12/1/2010 09:26AM,1,7,1 X 40FT CONTR:STC 0.50MM BK X BBASANFINA SLICED VENEER,24837.61,0.00,GR
,,,12/2/2010 12:28PM,1,16,"1X40' CONTAINER STC GHANABLACK OFRAM, SAPELE, BACKING",53288.93,0.00,DE
,,,12/2/2010 12:28PM,1,45,"3X40' CONTAINERS STC GHANAASANFINA, KOTO, BLACK OFRAM,",221228.42,0.00,IT
,,,12/10/2010 10:59AM,1,16,"1X40' CONTAINER STC GHANAASANFINA KOTO, BACKING",59557.99,0.00,GR
,,,12/10/2010 11:07AM,1,16,"1X40' CONTAINER STC GHANA WAWABACKING,  GRADE SLICED",47547.22,0.00,SE
,,,12/10/2010 11:41AM,1,16,"1X40' CONTAINER STC GHANA WAWABACKING,  GRADE SLICED",47547.22,0.00,SE
,,,12/30/2010 06:34PM,1,42,1 X 40FT CONTR:STC 0.55MM MIXEDCURLS SLICED VENEER,29111.21,0.00,US
,,,12/16/2010 09:54AM,1,22,1X40 STC 22 PALLETS MIXEDSLICED VENEER,54558.06,0.00,IT
,,,12/21/2010 11:09AM,1,16,7 BDLS GRADE II WAWA (KD) MOULDINGS9 BDLS NO.1 C & S WAWA (KD) LUMBER,24180.12,0.00,DE
,,,12/23/2010 07:08AM,1,51,"MAHOGANY,CANDOLLEI,SAPELEMAKORE,WALNUT,HYEDUA,ODUM",182239.58,0.00,DE
,,,12/23/2010 12:29PM,1,8,"1 X 20' CONTAINER STC GHANA MIXEDREDWOODS, WHITE OFRAM NARROWS,",8160.55,0.00,DE
,,,12/23/2010 12:29PM,1,36,"2X40' CONTAINERS STC GHANAASANFINA, SAPELE, INTERIOR,",156554.91,0.00,IT
,,,12/23/2010 12:40PM,1,16,1 X 40FT CONTR:STC CELTIS AND OGEAROTARY PEELED VENEER,19182.63,0.00,US
,,,12/23/2010 01:02PM,1,17,1X40 STC 17 PALLETS MIXEDSLICED VENEER,53641.14,0.00,IT
,,,12/24/2010 12:40PM,1,24,GHANA SLICED VENEER1X40'CONT,50602.83,0.00,FR
,,,12/30/2010 04:00PM,1,14,1X40' CONTAINER STC GHANA MAKOREBELOWBACKING GRADE SLICED VENEER,38705.29,0.00,EG
4408900000,4408900000,"Other Veneer sheets and sheets for plywood, =<6mm thick, nes",2/17/2010 03:35PM,1,8,1 X 20' CONTAINER STC GHANAUTILE/KOTO/MAHOGANY,46673.98,0.00,GB
,,,1/18/2010 01:03PM,2,2,1X40 P/L STC SAPELE SLICED VENEER,76691.73,0.00,US
,,,1/7/2010 09:16AM,1,20,1 X 40' HC CONTAINER STC GHANAOTIE ROTARY VENEER,21951.29,0.00,US
,,,1/29/2010 04:04PM,1,13,1 X 40' HC CONTAINER STC GHANAMAHOGANY/HYEDUA/KOTO/,82646.17,0.00,SG
,,,1/13/2010 11:17AM,1,30,2 X 40' HC CONTAINER STC GHANACEIBA SLICED VENEER,62698.56,0.00,EG
,,,1/7/2010 09:16AM,1,16,1 X 40' HC CONTAINER STC GHANAOTIE/CELTIS/KOTO ROTARY VENEER,17522.76,0.00,US
,,,1/13/2010 04:42PM,1,8,1 X 20' CONTAINER STC GHANAASANFENA/SAPELE SLICED VENEER,47184.91,0.00,DE
,,,1/12/2010 04:52PM,1,46,3 X 40' HC CONTAINERS STC GHANACEIBA/CHENCHEN SLICED VENEER,102454.74,0.00,EG
,,,1/13/2010 04:42PM,1,8,1 X 20' CONTAINER STC GHANAWALNUT/KOTO SLICED VENEER,36563.26,0.00,DE
,,,1/7/2010 12:06PM,1,16,1 X 40' HC CONTAINER STC GHANACEIBA/CHENCHEN PLYWOOD WBP,24767.63,0.00,AU
,,,1/7/2010 12:06PM,1,16,1 X 40' HC CONTAINER STC GHANACEIBA PLYWOOD,30882.81,0.00,AU
,,,1/7/2010 12:06PM,1,16,1 X 40' HC CONTAINER STC GHANACEIBA/CHENCHEN PLYWOOD MR,23123.56,0.00,AU
,,,1/7/2010 10:42AM,1,15,1X40 HC CONTAINER CONTG. GHANACHENCHEN/ASANFENA/SAPELE/MAKORE/,75403.20,0.00,AU
,,,1/25/2010 12:39PM,1,16,1 X 40' HC CONTAINER STC GHANACEIBA/CHENCHEN PLYWOOD,24745.28,0.00,AU
,,,1/18/2010 01:30PM,1,20,1 X 40' HC CONTAINER STC GHANAASANFENA / WALNUT / MAKORE,75571.25,0.00,IT
,,,1/25/2010 12:39PM,1,16,1 X 40'  HC CONTAIJNER STC GHANAASANFENA/WHITE OFRAM SLICED,73739.27,0.00,IT
,,,1/21/2010 04:32PM,1,13,1 X 40' HC CONTAINER STC GHANAASANFENA/MAHOGANY SLICED VENEER,59063.03,0.00,DE
,,,1/25/2010 12:40PM,1,16,1 X 40'  HC CONTAINER STC GHANACEIBA BENDING PLYWOOD,47911.33,0.00,AU
,,,1/14/2010 10:34AM,1,22,"GHANA NO.1C&S WAWA SQUARES K/D.36,888 PIECES.",20108.08,0.00,DE
,,,2/9/2010 01:49PM,1,14,1 X 40' HC CONTAINER STC GHANAKOTO SLICED VENEER,56093.66,0.00,CN
,,,1/27/2010 09:03AM,1,20,1 X 40' HC CONTAINER STC GHANAOTIE ROTARY VENEER,21738.71,0.00,US
,,,1/21/2010 04:33PM,1,17,1X40' HC CONTAINER STC GHANACELTIS/KOTO/OTIE ROTARY VENEER,19171.15,0.00,US
,,,2/1/2010 10:39AM,1,16,1 X 40' HC CONTAINER STC GHANACEIBA/AKO PLYWOOD,25765.96,0.00,AU
,,,1/19/2010 11:55AM,1,23,1X40 HC CONTAINER CONTG.GHANA CEIBA ROTARY VENEER,24353.57,0.00,IN
,,,1/20/2010 09:02PM,1,58,GHANA GRADE 1 YAYA DOWELS AND GRADE1 WAWA BENCH COMPONENTS& SAUNA,81711.76,0.00,DE
,,,1/21/2010 04:40PM,1,58,GHANA GRADE 1 YAYA DOWELS ANDGRADE 1 WAWA BENCH COMPONENTS &,81711.76,0.00,DE
,,,2/4/2010 06:24PM,1,8,1 X 20' CONTAINER STC GHANACHENCHEN SLICED VENEER,30343.10,0.00,CN
,,,2/9/2010 01:49PM,1,16,1 X 40' HC CONTAINER STC GHANACEIBA PLYWOOD WBP GLUE,25085.03,0.00,AU
,,,2/9/2010 01:49PM,1,14,1 X 40' HC CONTAINER STC GHANAMAKORE/SAPELE/EDINAM,80105.67,0.00,BE
,,,1/22/2010 11:49AM,1,19200,19200 SHEETS OF CEIBA PLYWOOD,74679.00,0.00,BJ
,,,1/26/2010 10:51AM,1,1850,"1,850 SHEETS OF CEIBA PLYWOOD(15MM)",46247.37,0.00,NG
,,,1/26/2010 03:15PM,1,16,1X40' HC CONTAINER STC GHANACEIBA PLYWOOD WBP,24875.02,0.00,AU
,,,2/15/2010 02:19PM,1,17,1  X  40' HC CONTAINER STC GHANACELTIS/KOTO/OTIE ROTARY VENEER,18534.32,0.00,US
,,,2/15/2010 02:19PM,1,16,1 X 40' HC CONTAINER STC GHANACEIBA/CHENCHEN PLYWOOD WBP GLUE,25412.74,0.00,AU
,,,2/9/2010 01:48PM,1,16,1 X 40' HC CONTAINER STC GHANACEIBA PLYWOOD WBP,24914.85,0.00,AU
,,,3/3/2010 01:48PM,1,10,1X20 CONT. STC 0.50MM BB ASANFINASLICED VENEER,20989.92,0.00,BE
,,,2/3/2010 06:24PM,1,12,1X40 CONT. STC SAPELE SLICED VENEER,52973.02,0.00,ZA
,,,1/29/2010 11:24AM,1,2800,"2,800 SHEETS OF CEIBA PLYWOOD",18480.00,0.00,BJ
,,,2/5/2010 07:23AM,1,40,3X40 CONTAINER CONTG. GHANACEIBA SLICED VENEER,96330.29,0.00,EG
,,,1/29/2010 03:11PM,1,21,1X40 CONTAINER CONTG. GHANAMAKORE/SAPELE/EDINAM/KHAYA/,116585.17,0.00,SG
,,,2/1/2010 09:55AM,1,3650,3650 SHEETS OFCEIBA PLYWOOD,48225.71,0.00,NG
,,,2/15/2010 02:19PM,1,32,2 X 40' HC CONTAINERS TSC GHANACELTIS/OGEA/OTIE ROTARY,35626.76,0.00,US
,,,2/15/2010 01:37PM,1,16,1 X 40' HC CONTAINER STC GHANACHENCHEN PLYWOOD WBP GLUE,24920.60,0.00,AU
,,,3/3/2010 01:49PM,1,16,1X40 CONT. STC 2.1MM CELITS ROTARYPEELED VENEER,18899.07,0.00,US
,,,2/3/2010 08:57AM,1,8,1X20 CONT. STC 0.55MM BB CHENCHENSLICED VENEER,13634.62,0.00,TN
,,,2/3/2010 10:09AM,1,14,1X40 HC CONTAINER CONTG.GHANA SAPELE/CEIBA,37833.49,0.00,EG
,,,2/17/2010 03:41PM,1,17,1 X 40' HC CONTAINER STC GHANAANIGRE/KHAYA/CHENCHEN/TIAMA/,71818.86,0.00,CN
,,,2/18/2010 08:57AM,1,32,2 X 40' HC CONTAINERS STC GHANACHENCHEN/KHAYA/KOTO SLICED,114127.15,0.00,CN
,,,2/3/2010 06:43PM,1,18,GHANA GRADE I WAWA BENCHCOMPONENTS K/D,24975.91,0.00,DE
,,,2/4/2010 02:30PM,1,16,1X40 HC CONTAINER CONTG.GHANA ASANFENA/HYEDUA/AKASSA/,85115.41,0.00,SG
,,,2/4/2010 02:30PM,1,12,1X40 HC CONTAINER CONTG.GHANA ASANFENA SLICED VENEER,36807.39,0.00,SG
,,,2/4/2010 04:00PM,1,29,GHANA GRADE 1 CHENCHEN S4S SAUNALATHS & NO.1C&S WAWA SQUARES K/D,36258.77,0.00,DE
,,,2/24/2010 03:49PM,1,16,1X40' HC CONTAINER STC GHANACEIBA/CHENCHEN PLYWOOD WBP,25803.74,0.00,AU
,,,2/6/2010 09:12AM,1,4300,"4300 SHEETS CEIBA PLYWOOD(4MM,9MM &15MM)",48616.76,0.00,NG
,,,2/8/2010 10:31AM,1,48,3 X 40' HC CONTAINER STC GHANACEIBA/KOTO SLICED VENEER,97680.61,0.00,EG
,,,2/17/2010 03:35PM,1,14,1 X 40' HC CONTAINER STC  GHANACEIBA/CHENCHEN/SAPELE,37980.01,0.00,EG
,,,2/18/2010 10:06AM,1,16,1 X 40' HC CONTAINER STC GHANACEIBA PLYWOOD WBP GLUE,25467.42,0.00,AU
,,,2/18/2010 09:35AM,1,16,1 X 40' HC CONTAINER STC GHANAOTIE/KOTO/CELTIS ROTAY VENEER,17189.31,0.00,US
,,,3/3/2010 11:23AM,1,16,1X40 CONT. STC 2.1MM CORE ROTARYVENEER,18899.07,0.00,US
,,,2/9/2010 02:15PM,1,64,"GHANA GRADE 1 WATAPUO,YAYA, KOTODOWELS /WAWA BENCH COMPONENTS &",70599.32,0.00,DE
,,,2/10/2010 09:16AM,1,7000,7000 SHEETS OFCEIBA PLYWOOD,46335.80,0.00,NG
,,,2/18/2010 10:06AM,1,16,1 X 40' HC CONTAINER STC GHANACEIBA/CHENCHEN ROTARY VENEER,26647.40,0.00,AU
,,,2/24/2010 03:49PM,1,16,1X40'HC' CONTAINER STC. GHANACEIBA WBP GLUE PLYWOOD,24747.00,0.00,AU
,,,2/15/2010 09:13AM,1,13000,13000 SHEETSOF CEIBA PLYWOOD,48.90,0.00,BJ
,,,2/24/2010 03:49PM,1,16,1X40'HC' CONTAINER STC. GHANAOGEA/OFRAM/CELTIS ROTARY,17613.29,0.00,US
,,,2/24/2010 03:49PM,1,16,1X40'HC' CONTAINER STC. GHANAKHAYA/CHENCHEN/ASANFENA,70530.90,0.00,CN
,,,2/23/2010 08:52AM,1,16,1 X 40' HC CONTAINER STC GHANACEIBA PLYWOOD WBP GLUE,28688.90,0.00,AU
,,,2/15/2010 01:11PM,1,16,1 X 40' HC CONTAINER STC GHANAOTIE/OGEA/CELTIS ROTARY,17184.54,0.00,US
,,,2/25/2010 09:48AM,1,16,1 X 40' HC CONTAINER STC GHANACEIBA PLYWOOD WBP GLUE,25467.42,0.00,US
,,,2/16/2010 05:38PM,1,16,1 X 40' HC CONTAINER STC GHANAOTIE/KOTO/OFRAM/CELTIS,17399.47,0.00,US
,,,2/24/2010 03:49PM,1,16,1X40'HC' CONTAINER STC. GHANACEIBA SLICED VENEER,34603.19,0.00,EG
,,,2/24/2010 04:02PM,1,21,2 X 40' HC CONTAINERS STC GHANASAPELE/KOTO/OFRAM/WALNUT,100561.61,0.00,LB
,,,2/25/2010 09:44AM,1,8,1 X 20' CONTAINER STC GHANAEDINAM/CHENCHEN/KOTO/UTILE/,24166.09,0.00,LB
,,,2/24/2010 03:49PM,1,16,1X40'HC' CONTAINER STC. GHANACHENCHEN WBP-BB/CC & UTILE,34233.19,0.00,AU
,,,2/18/2010 10:40AM,1,16,1 X 40' HC CONTAINER STC GHANAKHAYA SLICED VENEER,56581.37,0.00,CN
,,,2/23/2010 08:42AM,1,32,2X40 CONT. STC MIXED SLICED VENEERSLICED VENEER,159638.04,0.00,ES
,,,2/23/2010 12:34PM,1,7,GHANA FAS EMERI LUMBER K/D,12667.29,0.00,AN
,,,2/23/2010 03:59PM,1,16,1 X 40' HCCONTAINER STC GHANACEIBA PLYWOOD MR GLUE,22895.55,0.00,AU
,,,2/23/2010 03:59PM,1,16,1 X 40' HC CONTAINER STC GHANAOTIE/KOTO/CELTIS ROTARY VENEER,17192.90,0.00,US
,,,2/23/2010 07:19PM,1,58,GHANA GRADE 1 WAWA BENCH COMPONENTSAND NO.1C&S WAWA & CEIBA SQUARES,86502.59,0.00,DE
,,,2/24/2010 10:40AM,1,16,1X40 CONTAINER CONTG.GHANA KHAYA IVORENSIS,56591.84,0.00,HK
,,,2/25/2010 09:08AM,1,2900,2900 SHEETS OFCEIBA PLYWOOD,38799.92,0.00,NG
,,,2/25/2010 04:16PM,1,1850,1850 SHEETS OFCEIBA PLYWOOD,46343.94,0.00,NG
,,,2/26/2010 11:08AM,1,58,4 X 40' HC CONTAINERS STC GHANAASANFENA/SAPELE/MAHOGANY/,252980.83,0.00,IT
,,,2/26/2010 01:00PM,1,14,1X40 HC CONTAINER CONTG.GHANA KHAYA SLICED VENEER,58817.62,0.00,HK
,,,2/26/2010 01:00PM,1,15,1X40 HC CONTAINER CONTG.GHANA MAKORE/ASANFENA/,77247.15,0.00,DE
,,,2/26/2010 01:01PM,1,13,1 X 40' HC CONTAINER STC GHANAASANFENA/MAKORE/SAPELE,59603.98,0.00,IT
,,,3/1/2010 10:29AM,1,21,1X40' HC CONTAINER CONGT. GHANACEIBA ROTARY VENEER,24734.82,0.00,IN
,,,3/17/2010 11:29AM,1,17,1 X 40' HC CONTAINER STC GHANAOFRAM/OTIE/CELTIS ROTARY VENEER,18320.41,0.00,US
,,,4/7/2010 08:58AM,1,16,1  X  40' HC  CONTAINER STC GHANAOFRAM/OTIE/CELTIS ROTARY VENEER,17316.06,0.00,US
,,,3/3/2010 01:55PM,1,96,6X40 CONT. STC SLICED VENEER,211570.04,0.00,EG
,,,3/24/2010 08:15AM,1,15,1 X 40' HC CONTAINER STC GHANAASANFENA/MAHOGANY/SAPELE/,43139.57,0.00,DE
,,,3/17/2010 11:29AM,1,36,2 X 40' HC CONTAINERS STC GHANACEIBA CUT ROTARY VENEER,43066.10,0.00,RO
,,,3/24/2010 08:16AM,1,16,1 X 40' HC CONTAINER STC GHANAOTIE/KOTO/OFRAM ROTARY VENEER,18863.54,0.00,US
,,,4/3/2010 03:50PM,1,58,4  X  40' HC CONTAINERS STC GHANAASANFENA/SAPELE/MAHOGANY/AKASA/,252890.59,0.00,IT
,,,3/29/2010 03:02PM,1,13,1 X 40' HC CONTAINER STC GHANAASANFENA/MAKORE/SAPELE,59582.71,0.00,IT
,,,3/29/2010 04:04PM,1,16,1 X 40' HC CONTAINER STC GHANACEIBA PLYWOOD MR GLUE,22893.96,0.00,AU
,,,3/25/2010 05:26PM,1,8,1 X20' CONTAINER STC GHANAEDINAM/CHENCHEN/KOTO/,24105.65,0.00,LB
,,,3/11/2010 10:54AM,1,17,1 X 40' HC CONTAINER STC GHANAOTIE/KOTO/CELTIS ROTARY VENEER,17191.70,0.00,US
,,,3/30/2010 01:14PM,1,16,1  X  40' HC CONTAINER STC GHANAOTIE/KOTO/OFRAM/CELTIS,17401.88,0.00,US
,,,3/11/2010 01:18PM,1,16,1X40' HC CONTAINER STC GHANAOTIE/OGEA/CELTIS ROTARY VENEER,17191.70,0.00,US
,,,3/17/2010 11:30AM,1,16,1 X 40' HC CONTAINER STC GHANACEIBA PLYWOOD WBP GLUE,28686.91,0.00,AU
,,,3/5/2010 03:15PM,1,8,1X20 CONT. STC MAKORE SLICED VENEER,31387.20,0.00,DE
,,,3/9/2010 03:48PM,1,14,1 X 40' HC CONTAINER STC GHANACEIBA/KOTO/CHENCHEN/SAPELE,37980.01,0.00,EG
,,,3/9/2010 03:47PM,1,48,3 X 40' HC CONTAINERS STC GHANACEIBA/KOTO SLICED VENEER,97802.91,0.00,EG
,,,3/11/2010 10:54AM,1,16,1X40'HC'CONTAINER STC GHANAOFRAM/OTIE/KOTO/CELTIS,17399.47,0.00,US
,,,3/11/2010 10:54AM,1,16,1X40'HC' CONTAINER STC GHANAKOTO/OTIE/CELTIS ROTARY VENEER,17189.31,0.00,US
,,,3/9/2010 10:26AM,1,2400,2400 SHEETS OFCEIBA PLYWOOD,45600.19,0.00,NG
,,,3/9/2010 12:34PM,1,25,GHANA GRADE 1 CHENCHEN (S4S) SAUNALATHS & FAS KOTO STRIPS K/D,51289.28,0.00,DE
,,,3/9/2010 12:34PM,1,32,GHANA GRADE 1 WAWA BENCHCOMPONENTS K/D.,23810.08,0.00,DE
,,,3/10/2010 07:18AM,1,16,1X40' HC CONTAINER CONTG: GHANACEIBA/CHNCHEN/KOTO SLICED VENEER,53790.69,0.00,CN
,,,3/24/2010 08:16AM,1,16,1 X 40' HC CONTAINER STC GHANAKOTO SLICED VENEER,58224.56,0.00,CN
,,,5/14/2010 01:40PM,1,16,1 X 40' HC CONTAINER STC GHANACEIBA MR PLYWOOD GLUE,23338.88,0.00,AU
,,,3/30/2010 01:15PM,1,17,1  X 40' HC CONTAINER STC GHANAOFRAM/OTIE/CELTIS ROTARY VENEER,18662.22,0.00,US
,,,4/3/2010 03:50PM,1,16,1 X 40' HC CONTAINER STC GHANAKOTO/WALNUT/BLACK OFRAM/,63227.64,0.00,DE
,,,3/31/2010 05:47PM,1,81,6  X  40' HC CONTAINERS STC GHANACHENCHEN/UTILE/EDINAM/CANDOLLEI/,219348.60,0.00,EG
,,,3/11/2010 07:23AM,1,18,1X40' HC CONTAINER CONTG: GHANACEIBA ROTARY VENEER,21796.69,0.00,RO
,,,4/7/2010 08:58AM,1,16,1  X  40' HC CONTAINER STC GHANAOTIE/KOTO/CELTIS ROTARY VENEER,17942.06,0.00,US
,,,3/12/2010 10:25AM,1,47,1 X 40FT CONTAINERS STC 47 PALLETSGHANA KHAYA QUARTER & FLAT,104114.68,0.00,US
,,,3/12/2010 10:41AM,1,47,1 X 40FT CONTAINERS STC 47 PALLETSGHANA KHAYA QUARTER & FLAT,104114.68,0.00,US
,,,3/13/2010 01:02PM,1,26000,26000 SHEETS OFCEIBA PLYWOOD,93600.00,0.00,BJ
,,,3/13/2010 01:02PM,1,2317,2317 SHEETS OFCEIBA PLYWOOD,36984.66,0.00,NG
