House Code,House Heads Code,House  Description,Date Processed,Items Number,Number of Packages,Goods Descriptions 1,Items Cif Ghc,Amount Paid Ghc,Country  Destination
,,,2/20/2008 10:21AM,1,540,FRESH YAM,12467.52,0.00,GB
,,,2/20/2008 11:15AM,1,2000,2000  CTNS OF FRESH YAM,38480.00,0.00,GB
,,,2/25/2008 12:01PM,1,520,520 CTNS OF FRESH YAMS,5674.86,0.00,BE
,,,2/21/2008 01:09PM,1,7200,7200 CTNS FRESH YAM,145504.80,0.00,NL
,,,4/30/2008 09:46AM,1,1700,1700 BOXES OF FRESH YAMS,0.00,0.00,GB
,,,2/21/2008 04:21PM,1,6000,6000 CTNS FRESH YAM,10616.40,0.00,NL
,,,2/22/2008 01:22PM,1,1000,1000 CTNS FRESH YAM,17694.00,0.00,NL
,,,2/22/2008 05:16PM,1,2800,2800 CTNS FRESH YAM,49543.20,0.00,IT
,,,2/22/2008 05:17PM,1,2800,2800 CTNS FRESH YAM,49543.20,0.00,IT
,,,2/26/2008 10:22AM,1,900,1 X 40FT CONT. STC 900CTNSFRESH YAMS,15934.32,0.00,US
,,,2/26/2008 11:37AM,1,2700,2700  CTNS OF FRESH YAM,52118.10,0.00,GB
,,,2/26/2008 02:11PM,1,900,900 CTN FRESH YAM,18354.42,0.00,NL
,,,2/27/2008 09:31AM,1,3120,3120 CTNS FRESH YAM,55238.98,0.00,NL
,,,2/27/2008 10:00AM,1,3000,3000 CTNS FRESH YAM,57909.00,0.00,GB
,,,2/27/2008 11:30AM,1,4000,4000 CTNS OF FRESH YAM,77212.00,0.00,GB
,,,2/27/2008 01:09PM,1,450,450 CTNS OF FRESH YAMS,7277.67,0.00,IT
,,,2/27/2008 01:09PM,1,10,10 PALLETS STC. 400 CTNSOF FRESH PUNA YAMS,7721.20,0.00,GB
,,,2/29/2008 02:38PM,1,1058,FRESH YAMS,14854.33,0.00,NL
,,,2/29/2008 10:08AM,1,1040,1040 CTNS OF FRESH YAMS,18412.99,0.00,GB
,,,2/29/2008 10:25AM,1,950,950  CTNS OF FRESH YAM,18337.85,0.00,GB
,,,2/29/2008 10:25AM,1,947,947 TNS OF FRESH YAM,182799.41,0.00,US
,,,2/29/2008 01:59PM,1,960,960 CTNS OF FRESH YAMS,11897.63,0.00,IT
,,,2/29/2008 11:07AM,1,900,1 X 40FT CONT. STC 900CTNSFRESH YAMS,15934.32,0.00,US
,,,2/29/2008 02:51PM,1,500,500 CTNS FRESH YAM,8852.40,0.00,US
,,,3/3/2008 11:27AM,1,1000,1000 CTNS FRESH YAM,13770.40,0.00,US
,,,3/3/2008 11:27AM,1,1040,1040 CTNS FRESH YAM,21209.55,0.00,IT
,,,3/3/2008 12:52PM,1,500,500 CTNS OF FRESH YAMS,8852.40,0.00,US
,,,3/3/2008 02:25PM,1,1000,FRESH YAMS,19672.00,0.00,US
,,,3/3/2008 03:01PM,1,1000,1000 CATONS OF FRESH YAMS,11699.92,0.00,US
,,,3/3/2008 03:48PM,1,3000,3000 CTNS FRESH YAM,5311.44,0.00,IT
,,,3/4/2008 08:51AM,1,900,YAMS,15932.70,0.00,CA
,,,3/4/2008 09:44AM,1,880,880 CTNS OF FRESH YAM,17182.88,0.00,GB
,,,3/4/2008 09:44AM,1,900,900 CTN FRESH YAM,18873.54,0.00,NL
,,,3/4/2008 11:20AM,1,1030,1030 CTNS OF FRESH YAMS,18234.09,0.00,US
,,,3/4/2008 12:25PM,1,10000,10000 CTNS FRESH YAM,177030.00,0.00,IT
,,,3/4/2008 03:46PM,1,150,FRESH  GHANA  YAMS,2655.45,0.00,CA
,,,3/5/2008 11:45AM,1,900,FRESH YAMS,31632.12,0.00,US
,,,3/5/2008 10:53AM,1,950,950  CTNS OF FRESH YAM,18549.70,0.00,GB
,,,3/5/2008 02:50PM,1,500,500 CTNS OF FRESH YAMS,8851.50,0.00,US
,,,3/11/2008 09:32AM,1,2400,2400 CTNS FRESH YAM,47644.80,0.00,GB
,,,3/11/2008 12:34PM,1,1040,1040 CTNS OF FRESH YAMS,18416.74,0.00,GB
,,,3/12/2008 11:20AM,1,900,1 X 40FT CONT. STC 900CTNSFRESH YAMS,15937.56,0.00,US
,,,3/12/2008 02:13PM,1,1000,1000 CTNS FRESH YAMS,17708.40,0.00,US
,,,3/13/2008 12:06PM,1,900,900 CTN FRESH YAM,19082.70,0.00,NL
,,,3/13/2008 12:06PM,1,1000,1000 CTNS FRESH YAM,17708.40,0.00,NL
,,,4/16/2008 03:57PM,1,800,800 CTNS FRESH YAM,0.00,0.00,US
,,,3/14/2008 05:05PM,1,1000,1000 CTNS FRESH YAM,17708.40,0.00,CA
,,,3/14/2008 06:18PM,1,900,1 X 40FT CONT. STC 900CTNSFRESH YAMS,15937.56,0.00,US
,,,3/17/2008 11:14AM,1,1000,1000 CTNS OF FRESH YAMS,17708.40,0.00,US
,,,3/17/2008 02:02PM,1,1000,1000 CTNS OF FRESH YAMS,17708.40,0.00,US
,,,3/17/2008 02:03PM,1,700,700 CTNS FRESH YAMS,12395.88,0.00,CA
,,,3/17/2008 03:50PM,1,1000,1000 CTNS FRESH YAM,17708.40,0.00,US
,,,3/18/2008 09:37AM,1,880,880 CTNS OF FRESH YAM,17479.44,0.00,GB
,,,3/18/2008 09:38AM,1,4800,4800 CTNS OF FRESH YAM,95342.40,0.00,GB
,,,3/18/2008 03:31PM,1,3200,3200 CTNS FRESH YAM,63561.60,0.00,GB
,,,3/19/2008 09:59AM,1,1000,1000 CTNS OF FRESH YAMS,15751.36,0.00,GB
,,,3/19/2008 01:24PM,1,900,1 X 40FT CONT. STC 900CTNSFRESH YAMS,15958.62,0.00,US
,,,3/19/2008 01:47PM,1,560,560 CTNS FRESH YAMS,12170.82,0.00,NL
,,,3/19/2008 04:58PM,1,520,520 CTNS OF FRESH YAMS,8915.43,0.00,NL
,,,3/20/2008 09:15AM,1,450,450CTNS FRESH YAMS,9780.12,0.00,BE
,,,3/20/2008 12:10PM,1,560,5600 CTNS FRESH YAM,7723.18,0.00,US
,,,4/23/2008 05:15PM,1,1000,1000 CTNS OF FRESH YAM,11884.80,0.00,US
,,,3/20/2008 04:29PM,1,5000,5000 CTNS OF FRESH YAM,99315.00,0.00,GB
,,,3/25/2008 11:39AM,1,5000,5000 CTNS FRESH YAM,88659.00,0.00,NL
,,,3/25/2008 12:53PM,1,900,1 X 40FT CONT. STC 900CTNSFRESH YAMS,15958.62,0.00,US
,,,3/25/2008 01:58PM,1,880,880 CTNS OF FRESH YAM,17277.04,0.00,GB
,,,3/26/2008 10:04AM,1,1800,1800  CTNS OF FRESH YAM,35339.40,0.00,GB
,,,3/27/2008 11:02AM,1,1000,1000 CTNS FRESH YAM,17731.80,0.00,US
,,,3/27/2008 11:02AM,1,1000,1000 CTNS FRESH YAM,17731.80,0.00,US
,,,3/28/2008 11:12AM,1,590,590 CTNS X 25 KGS GHANA FRESH,0.00,0.00,ZA
,,,3/28/2008 10:50AM,1,2000,2000 CTNS OF FRESH YAM,39266.00,0.00,GB
,,,3/28/2008 03:02PM,1,1000,YAM,23559.60,0.00,GB
,,,3/29/2008 11:11AM,1,900,1 X 40FT CONT. STC 900CTNSFRESH YAMS,15958.62,0.00,US
,,,4/1/2008 08:26AM,1,1000,FRESH YAMS,17733.60,0.00,US
,,,4/1/2008 12:52PM,1,6000,6000 CTNS FRESH YAM,130704.00,0.00,NL
,,,4/1/2008 12:52PM,1,1000,1000 CTNS OF FRESH YAM,19572.00,0.00,GB
,,,4/1/2008 01:29PM,1,1000,1000 CTNS OF FRESH YAMS,17733.60,0.00,US
,,,4/1/2008 02:25PM,1,3200,3200 CTNS FRESH YAM,62630.40,0.00,GB
,,,4/1/2008 02:25PM,1,5000,5000 CTNS OF FRESH YAM,97860.00,0.00,GB
,,,4/1/2008 02:26PM,1,1000,1000 CTNS FRESH YAM,17733.60,0.00,US
,,,4/2/2008 12:10PM,1,240,240 CTNS FRESH YAMS(WHITE YAM),4256.06,0.00,NL
,,,4/2/2008 01:31PM,1,1040,1040 CTNS OF FRESH YAMS,18442.94,0.00,GB
,,,4/4/2008 12:08PM,1,200,200 CTNS OF FRESH YAMS,617.73,0.00,DE
,,,4/4/2008 12:08PM,1,1030,1 X 40FT CONT. STC 1030CTNSFRESH YAMS,18265.61,0.00,US
,,,4/4/2008 01:25PM,1,1000,1000  CTNS OF FRESH YAM,19572.00,0.00,GB
,,,4/4/2008 01:56PM,1,1000,1000 CTNS FRESH YAM,9852.00,0.00,US
,,,4/7/2008 12:13PM,1,1000,1000 CTNS OF FRESH YAMS,14062.74,0.00,US
,,,4/9/2008 12:45PM,1,900,1 X 40FT CONT. STC 900CTNSFRESH YAMS,15939.18,0.00,US
,,,4/11/2008 04:11PM,1,4440,4440 CTNS OF FRESH YAM,0.00,0.00,GB
,,,4/14/2008 12:36PM,1,1800,1800 CTNS OF FRESH YAM,0.00,0.00,GB
,,,4/11/2008 10:15AM,1,900,900 CTN FRESH YAM,19426.68,0.00,NL
,,,4/14/2008 04:42PM,1,1800,1800  CTNS OF FRESH YAM,0.00,0.00,GB
,,,4/11/2008 11:51AM,1,880,880 CTNS OF FRESH YAM,17207.52,0.00,GB
,,,4/14/2008 09:05AM,1,700,FRESH YAMS,12397.14,0.00,CA
,,,4/14/2008 12:19PM,1,500,FRESH YAMS,2951.70,0.00,IT
,,,4/14/2008 12:27PM,1,1000,1000 CTNS FRESH YAM,17710.20,0.00,US
,,,4/14/2008 01:07PM,1,1000,1000 CTNS OF FRESH YAMS,17710.20,0.00,US
,,,4/15/2008 10:33AM,1,1000,1000CTNS FRESH YAMS,13836.20,0.00,NL
,,,4/15/2008 01:34PM,1,5000,5000 CTNS FRESH YAM,88947.00,0.00,IT
,,,4/16/2008 08:30AM,1,3200,3200 CTNS OF FRESH YAM,62432.00,0.00,GB
,,,4/16/2008 02:40PM,1,900,FRESH YAMS,0.00,0.00,US
,,,4/17/2008 11:03AM,1,3200,3200 CTNS FRESH YAM,62432.00,0.00,GB
,,,4/22/2008 01:13PM,1,412,12 PALLETS STC: 400 CTNS OF FRESHPUNA YAMS,5942.40,0.00,GB
,,,5/6/2008 01:10PM,1,368,368 CTNS FRESH YAMAND FOOD ITEMS,0.00,0.00,ZA
,,,4/18/2008 02:52PM,1,2080,2080 CTNS FRESH YAM,40580.80,0.00,GB
,,,4/21/2008 10:11AM,1,5000,5000 CTNS OF FRESH YAM,97550.00,0.00,GB
,,,4/21/2008 10:14AM,1,1000,1000  CTNS OF FRESH YAM,19510.00,0.00,GB
,,,4/21/2008 12:34PM,1,1000,1000 CTNS FRESH YAM,17789.40,0.00,US
,,,4/21/2008 01:49PM,1,800,800 CTNS FRESH YAM,14231.52,0.00,US
,,,4/22/2008 10:23AM,1,900,FRESH YAMS,16044.48,0.00,US
,,,4/22/2008 01:27PM,1,900,FRESH YAMS,16044.48,0.00,US
,,,4/22/2008 01:35PM,1,900,FRESH YAMS,16044.48,0.00,US
,,,4/22/2008 04:08PM,1,1000,1000 CTNS OF FRESH YAM,19781.00,0.00,GB
,,,4/22/2008 04:14PM,1,2700,2700  CTNS OF FRESH YAM,53408.70,0.00,GB
,,,4/23/2008 10:13AM,1,1000,1000 CTNS FRESH YAM,17827.20,0.00,ES
,,,4/23/2008 11:33AM,1,5000,5000 CTNS FRESH YAM,89136.00,0.00,NL
,,,4/23/2008 12:23PM,1,900,900 CTN FRESH YAM,19727.82,0.00,NL
,,,4/24/2008 01:19PM,1,900,900 CTNS FRESH YAM,17802.90,0.00,US
,,,4/25/2008 11:35AM,1,1040,1040CTNS OF FRESH YAMS,18540.29,0.00,GB
,,,4/25/2008 11:41AM,1,450,450 CTN FRESH YAM,9863.91,0.00,IT
,,,4/25/2008 01:57PM,1,800,FRESH YAMS,14261.76,0.00,US
,,,4/28/2008 09:09AM,1,1000,1000 CTNS FRESH YAM,18867.12,0.00,US
,,,4/28/2008 11:59AM,1,500,500 CTNS OF FRESH YAMS,8913.60,0.00,US
,,,4/29/2008 09:35AM,1,4000,4000 CTNS OF FRESH YAM,78696.00,0.00,GB
,,,4/29/2008 03:02PM,1,800,800 BOXES OF FRESH YAMS,14165.28,0.00,GB
,,,4/29/2008 04:06PM,1,520,520 CTNS FRESH YAM,6202.56,0.00,US
,,,5/2/2008 08:39AM,1,1000,1000 CTNS FRESH YAM,19674.00,0.00,GB
,,,5/2/2008 11:21AM,1,900,900 CTN FRESH YAM,19542.60,0.00,NL
,,,5/2/2008 11:21AM,1,880,880 CTNS OF FRESH YAM,17313.12,0.00,GB
,,,5/6/2008 07:48AM,1,500,500 CTNS OF FRESH YAMS,8951.40,0.00,US
,,,5/6/2008 10:08AM,1,4000,4000 CTNS OF FRESH YAM,78660.00,0.00,GB
,,,5/7/2008 09:10AM,1,900,FRESH YAMS,16112.52,0.00,US
,,,5/7/2008 10:24AM,1,3200,3200 CTNS FRESH YAM,62928.00,0.00,GB
,,,5/7/2008 10:36AM,1,520,FRESH YAMS,10073.04,0.00,NL
,,,5/7/2008 10:46AM,1,900,FRESH YAMS,16112.52,0.00,US
,,,5/8/2008 10:03AM,1,3000,3000  CTNS OF FRESH YAM,58995.00,0.00,GB
,,,5/8/2008 02:59PM,1,2000,2000 CTNS FRESH YAM,19892.00,0.00,IT
,,,5/8/2008 02:59PM,1,2000,2000 CTNS FRESH YAM,19892.00,0.00,NL
,,,5/9/2008 10:18AM,1,1060,FRESH YAM,15048.30,0.00,NL
,,,5/9/2008 12:23PM,1,150,150 CARTONS FRESH YAM,2124.47,0.00,ZA
,,,5/12/2008 09:39AM,1,1000,1000 CTNS FRESH YAM,17902.80,0.00,US
,,,5/13/2008 11:13AM,1,4800,4800 CTNS OF FRESH YAM,93225.60,0.00,GB
,,,5/13/2008 11:13AM,1,1000,1000 CTNS FRESH YAM,19422.00,0.00,GB
,,,5/13/2008 11:53AM,1,3000,3000 CTNS OF FRESH YAM,58266.00,0.00,GB
,,,5/14/2008 09:45AM,1,500,FRESH YAMS,8974.80,0.00,US
,,,5/14/2008 11:45AM,1,2000,2000  CTNS OF FRESH YAM,38844.00,0.00,GB
,,,5/15/2008 03:03PM,1,1000,FRESH YAMS,13462.20,0.00,US
,,,5/16/2008 02:22PM,1,80,FRESH YAMS,1398.38,0.00,GB
,,,5/19/2008 10:22AM,1,1030,1030 CTNS FRESH YAMS,18488.09,0.00,US
,,,5/19/2008 12:40PM,1,1000,FRESH YAMS,17479.80,0.00,US
,,,5/20/2008 09:39AM,1,900,900 CTN FRESH YAM,19691.28,0.00,NL
,,,5/20/2008 11:19AM,1,3200,3200 CTNS FRESH YAM,62713.60,0.00,GB
,,,5/20/2008 12:42PM,1,200,FRESH YAMS,4375.84,0.00,DE
,,,5/21/2008 09:32AM,1,200,FRESH YAMS,3527.64,0.00,GB
,,,5/21/2008 03:21PM,1,2000,2000 CTNS FRESH YAM,39196.00,0.00,GB
,,,5/21/2008 03:21PM,1,1800,1800 CTNS OF FRESH YAM,42331.68,0.00,GB
,,,5/22/2008 12:19PM,1,2000,2000 CTNS OF FRESH YAM,39196.00,0.00,GB
,,,5/22/2008 12:23PM,1,3000,3000  CTNS OF FRESH YAM,58794.00,0.00,GB
,,,5/27/2008 01:43PM,1,560,560 CTN FRESH YAM,12417.78,0.00,NL
,,,5/27/2008 03:15PM,1,520,FRESH YAMS,8478.76,0.00,NL
,,,5/27/2008 04:09PM,1,1000,FRESH YAMS,17883.00,0.00,GB
,,,5/27/2008 04:36PM,1,2000,2000 CTN FRESH YAM,38013.60,0.00,IT
,,,5/29/2008 11:14AM,1,880,880 CTNS OF FRESH YAM,17485.60,0.00,GB
,,,5/29/2008 03:00PM,1,2000,2000 CTNS FRESH YAM,28182.00,0.00,IT
,,,5/30/2008 10:33AM,1,800,800 CTN FRESH YAM,17739.68,0.00,NL
,,,5/30/2008 11:50AM,1,1040,FRESH YAM,20664.80,0.00,GB
,,,6/2/2008 01:07PM,1,2000,2000 CTNS OF FRESH YAM,39740.00,0.00,GB
,,,6/4/2008 09:41AM,1,900,900 CTN FRESH YAM,19745.46,0.00,NL
,,,6/26/2008 10:53AM,1,1000,FRESH YAMS,0.00,0.00,GB
,,,6/5/2008 04:31PM,1,2760,2760 CTNS FRESH YAM,0.00,0.00,GB
,,,6/5/2008 09:32AM,1,1600,1600 CTNS FRESH YAM,31673.60,0.00,GB
,,,6/5/2008 11:32AM,1,1000,FRESH YAMS,17816.40,0.00,GB
,,,6/5/2008 11:49AM,1,3000,3000  CTNS OF FRESH YAM,59388.00,0.00,GB
,,,6/5/2008 04:07PM,1,200,200 CTNS FRESH YAM,3026.40,0.00,DE
,,,6/6/2008 01:29PM,1,900,900 CTN FRESH YAM,19745.46,0.00,NL
,,,6/9/2008 11:53AM,1,2000,2000 CTNS OF FRESH YAMAND COCOYAM,39592.00,0.00,GB
,,,6/10/2008 01:08PM,1,1000,FRESH YAMS,18022.50,0.00,GB
,,,6/10/2008 01:17PM,1,1000,1000 CTN FRESH YAM,19270.80,0.00,NL
,,,6/11/2008 12:02PM,1,2000,2000 CTNS FRESH YAMS,36565.20,0.00,US
,,,6/12/2008 05:54PM,1,1000,FRESH YAMS,18282.60,0.00,US
,,,6/13/2008 01:58PM,1,600,600 CTNS FRESH YAM,10969.56,0.00,US
,,,6/17/2008 01:15PM,1,1060,FRESH YAMS,19497.85,0.00,NL
,,,6/17/2008 01:59PM,1,1000,FRESH YAMS,17963.10,0.00,GB
,,,6/19/2008 09:17AM,1,3200,3200 CTNS FRESH YAM,63868.80,0.00,GB
,,,6/19/2008 10:33AM,1,3000,3000  CTNS OF FRESH YAM,59877.00,0.00,GB
,,,6/19/2008 12:02PM,1,600,FRESH YAMS,11877.52,0.00,NL
,,,6/19/2008 04:32PM,1,2800,2800 CTNS FRESH YAM,55885.20,0.00,GB
,,,6/24/2008 10:42AM,1,40,25KGS OF FRESH YAM PER CARTON,643.32,0.00,NL
,,,,2,40,25 KGS OF FRESH YAM PER CARTON,643.32,0.00,
,,,,3,40,25 KGS OF FRESH YAM PER CARTON,643.32,0.00,
,,,,4,40,25KGS OF FRESH YAM PER CARTON,643.32,0.00,
,,,6/24/2008 10:58AM,1,3200,3200 CTNS FRESH YAM,65094.40,0.00,GB
,,,6/25/2008 02:39PM,1,480,FRESH YAMS,9727.00,0.00,GB
,,,6/26/2008 04:47PM,1,1000,1000 CTN FRESH YAM,19299.60,0.00,NL
,,,6/27/2008 09:00AM,1,800,800 CTNS OF FRESH YAM,16273.60,0.00,GB
,,,6/27/2008 02:20PM,1,1000,1000 CTNS OF FRESH YAM,20342.00,0.00,GB
,,,6/30/2008 11:16AM,1,1000,1000 CTNS FRESH YAM,20342.00,0.00,GB
,,,7/3/2008 04:00PM,1,800,800 CTNS OF FRESH YAM,8290.40,0.00,GB
,,,7/9/2008 01:59PM,1,380,380 CTNS X 25 KGS FRESH YAMS,0.00,0.00,GB
,,,7/2/2008 11:11AM,1,900,900 CTN FRESH YAM,20306.16,0.00,NL
,,,7/2/2008 12:54PM,1,500,500 CTNS OF FRESH YAM,9326.70,0.00,US
,,,7/2/2008 12:56PM,1,500,500 CTNS OF FRESH YAM,9326.70,0.00,US
,,,7/3/2008 05:02PM,1,300,FRESH  GHANAYAMS,5596.02,0.00,US
,,,7/4/2008 01:39PM,1,500,500 CTNS OF FRESH YAM,9326.70,0.00,US
,,,7/4/2008 01:57PM,1,2000,2000 CTNS FRESH YAM,20726.00,0.00,NL
,,,7/7/2008 10:58AM,1,650,650 CTNS FRESH YAM,1212.47,0.00,ES
,,,7/7/2008 02:46PM,1,1000,1000 CTNS OF FRESH YAM,20682.00,0.00,GB
,,,7/8/2008 02:12PM,1,500,CARTONS FRESH YAM,0.00,0.00,US
,,,7/8/2008 01:45PM,1,2400,2400 CTNS OF FRESH YAM,49329.60,0.00,GB
,,,7/10/2008 05:32PM,1,800,FRESH  GHANA  YAMS,16443.20,0.00,GB
,,,7/11/2008 10:55AM,1,900,900 CTN FRESH YAM,20501.46,0.00,NL
,,,7/11/2008 11:33AM,1,2000,2000 CTNS FRESH YAM,20830.00,0.00,NL
,,,7/11/2008 11:42AM,1,500,FRESH  GHANA  YAMS,9373.50,0.00,US
,,,7/11/2008 01:38PM,1,2000,2000 CTNS OF FRESH YAM,41108.00,0.00,GB
,,,7/11/2008 01:42PM,1,500,YAMS,11389.70,0.00,BE
,,,7/11/2008 04:59PM,1,900,900 CTN FRESH YAM,20501.46,0.00,NL
,,,7/11/2008 08:21PM,1,2000,FRESH  GHANA  YAMS,20830.00,0.00,GB
,,,7/14/2008 12:37PM,1,400,FRESH YAMS,6748.92,0.00,ZA
,,,7/14/2008 01:21PM,1,2000,2000 CTNS FRESH YAM,20830.00,0.00,NL
,,,7/15/2008 01:25PM,1,900,900  CTNS OF FRESH YAM,18761.40,0.00,GB
,,,7/15/2008 03:35PM,1,4800,4800 CTNS OF FRESH YAM,100060.80,0.00,GB
,,,7/15/2008 03:35PM,1,1000,1000 CTNS FRESH YAM,20846.00,0.00,GB
,,,7/15/2008 04:18PM,1,4000,4000 CTNS FRESH YAM,75628.80,0.00,NL
,,,7/15/2008 04:31PM,1,4000,4000 CTNS FRESH YAM,75628.80,0.00,IT
,,,7/16/2008 09:18AM,1,900,FRESH YAMS,17016.48,0.00,US
,,,7/17/2008 11:29AM,1,520,520 CTNS FRESH YAMS,10905.15,0.00,NL
,,,7/17/2008 03:16PM,1,1000,1000 CTNS OF FRESH YAMS,18907.20,0.00,US
,,,7/17/2008 03:16PM,1,500,500 CTNS OF FRESH YAMS,9453.60,0.00,US
,,,7/18/2008 12:02PM,1,400,FRESH YAMS,7562.88,0.00,GB
,,,7/18/2008 01:32PM,1,3200,3200 CTNS FRESH YAM,66707.20,0.00,GB
,,,7/21/2008 06:18PM,1,200,FRESH  GHANA  YAMS,3781.44,0.00,CA
,,,7/21/2008 06:18PM,1,500,FRESH  GHANA  YAMS,9453.60,0.00,US
,,,7/23/2008 11:44AM,1,4800,4800 CTNS OF FRESH YAM,100646.40,0.00,GB
,,,7/23/2008 12:20PM,1,900,900 CTNS OF FRESH YAMS,14931.31,0.00,GB
,,,7/23/2008 12:20PM,1,1000,1000 CTNS OF FRESH YAMS,16589.88,0.00,US
,,,7/24/2008 09:22AM,1,900,FRESH YAMS,17047.26,0.00,US
,,,7/24/2008 09:42AM,1,3000,3000  CTNS OF FRESH YAM,62904.00,0.00,GB
,,,7/24/2008 10:02AM,1,500,500 CTNS FRESH YAM,8353.00,0.00,US
,,,8/6/2008 03:38PM,1,500,500 CTNS FRESH YAM,0.00,0.00,US
,,,7/24/2008 10:54AM,1,900,900 CTN FRESH YAM,21049.56,0.00,NL
,,,7/24/2008 10:58AM,1,1000,FRESH YAM,23388.40,0.00,BE
,,,7/24/2008 11:34AM,1,880,880 CTNS OF FRESH YAM,18451.84,0.00,GB
,,,7/24/2008 02:06PM,1,1000,1000 CTNS FRESH YAM,20968.00,0.00,GB
,,,7/24/2008 03:04PM,1,3000,3000 CTNS OF FRESH YAM,62904.00,0.00,GB
,,,7/24/2008 03:04PM,1,2000,2000 CTNS FRESH YAM,41936.00,0.00,GB
,,,7/24/2008 03:35PM,1,2000,2000 CTNS FRESH YAM,21046.00,0.00,GB
,,,7/25/2008 11:52AM,1,900,FRESH YAMS,16984.08,0.00,GB
,,,7/28/2008 01:39PM,1,900,900 CTNS FRESH YAMS,18042.48,0.00,IT
,,,8/6/2008 12:41PM,1,1000,1000 CTNS FRESH YAM,0.00,0.00,US
,,,7/29/2008 11:20AM,1,1000,1000 CTNS FRESH YAM,19420.20,0.00,US
,,,7/30/2008 09:30AM,1,5600,5600 CTNS OF FRESH YAM,120041.60,0.00,GB
,,,7/30/2008 10:24AM,1,500,500 CTN OF FRESH YAMS,9710.10,0.00,US
,,,7/30/2008 11:17AM,1,600,FRESH YAMS,12819.49,0.00,NL
,,,7/30/2008 11:29AM,1,235,FRESH YAMS(25 KGS./CTN.),4563.75,0.00,ZA
,,,7/30/2008 04:26PM,1,500,FRESH YAMS,11869.90,0.00,DE
,,,7/31/2008 10:28AM,1,1000,1000 CTNS OF FRESH YAMS,15400.22,0.00,US
,,,7/31/2008 10:28AM,1,900,900 CTNS OF FRESH YAMS,12297.83,0.00,GB
,,,7/31/2008 11:02AM,1,2000,2000 CTNS OF FRESH YAMAND COCOYAM,42872.00,0.00,GB
,,,7/31/2008 06:27PM,1,900,FRESH YAMS,0.00,0.00,US
,,,7/31/2008 01:12PM,1,500,500 CTN OF FRESH YAMS,9710.10,0.00,US
,,,7/31/2008 03:05PM,1,900,900 CTNS OF FRESH YAMS,12297.83,0.00,GB
,,,7/31/2008 03:05PM,1,500,500 CTNS OF FRESH YAMS,7682.85,0.00,US
,,,8/1/2008 11:07AM,1,3200,3200 CTNS FRESH YAM,68595.20,0.00,GB
,,,8/1/2008 12:22PM,1,640,FRESH YAMS,13674.12,0.00,NL
,,,8/4/2008 10:16AM,1,2000,2000 CTNS OF FRESH YAMAND COCOYAM,42872.00,0.00,GB
,,,8/4/2008 10:47AM,1,900,900 CTN FRESH YAM,21365.82,0.00,NL
,,,8/4/2008 12:29PM,1,900,FRESH YAMS,17478.18,0.00,US
,,,8/4/2008 01:15PM,1,500,500 CTNS OF FRESH YAMS,7682.85,0.00,US
,,,8/4/2008 01:59PM,1,900,FRESH YAMS,17478.18,0.00,US
,,,8/4/2008 04:59PM,1,880,880 CTNS OF FRESH YAM,18863.68,0.00,GB
,,,8/5/2008 05:08PM,1,800,FRESH YAMS,0.00,0.00,CA
,,,8/4/2008 11:13PM,1,230,FRESH  GHANA  YAMS,4962.94,0.00,US
,,,8/5/2008 11:06AM,1,1000,1000 CTNS OF FRESH YAMS25 PALLETS,16915.86,0.00,GB
,,,8/6/2008 10:39AM,1,500,500 CTN OF FRESH YAMS,9771.30,0.00,US
,,,8/6/2008 12:12PM,1,1000,1000 CTNS FRESH YAM,16925.00,0.00,IT
,,,8/6/2008 04:04PM,1,1000,FRESH YAMS,23695.00,0.00,DE
,,,8/6/2008 05:08PM,1,3000,3000 CTNS FRESH YAM,32571.00,0.00,IT
,,,8/7/2008 02:28PM,1,1000,1000 CTNS OF FRESH YAMS,13533.54,0.00,GB
,,,8/7/2008 03:33PM,1,4800,4800 CTNS OF FRESH YAM,102624.00,0.00,GB
,,,8/8/2008 02:49PM,1,1000,1000 CTNS OF FRESH YAMS,19542.60,0.00,US
,,,8/12/2008 11:48AM,1,2000,2000 CTNS OF FRESH YAM,0.00,0.00,GB
,,,8/12/2008 10:50AM,1,520,520 CTNS13 PALLETS OF FRESH YAMS,8621.30,0.00,NL
,,,8/12/2008 02:26PM,1,2000,2000 CTNS FRESH YAM,39358.80,0.00,US
,,,8/12/2008 02:51PM,1,5000,5000 PCS OF FRESH YAMS,3553.23,0.00,ZA
,,,8/13/2008 09:43AM,1,1000,1000 CTNS OF FRESH YAMS,13265.15,0.00,US
,,,8/14/2008 09:58AM,1,2400,2400 CTN FRESH YAM,31487.04,0.00,NL
,,,8/13/2008 05:22PM,1,3000,3000  CTNS OF FRESH YAM,62868.00,0.00,GB
,,,8/14/2008 10:10AM,1,880,880 CTNS OF FRESH YAM,18441.28,0.00,GB
,,,8/14/2008 12:17PM,1,200,200 CTNS 5 PALLETS OFFRESH YAMS,3315.24,0.00,GB
,,,8/14/2008 12:25PM,1,3000,2000 CTNS OF FRESH YAM,62868.00,0.00,GB
,,,8/15/2008 03:07PM,1,800,FRESH YAMS,15743.52,0.00,CA
,,,8/15/2008 05:21PM,1,1000,FRESH YAMS,22905.40,0.00,BE
,,,8/21/2008 09:10AM,1,450,FRESH YAMS,8890.56,0.00,US
,,,8/21/2008 12:20PM,1,8000,8000 CTNS FRESH YAM,87808.00,0.00,IT
