House Code,House Heads Code,House  Description,Date Processed,Items No,Number of Packages,Goods Descriptions 1,Items Cif Ghc,Amount Paid Ghc,Country  Destination
,,,3/30/2012 05:18PM,1,7400,DRIED RAW CASHEW NUTS IN SHELLGHANA ORIGIN NEW CROP 2012,952826.76,0.00,VN
,,,4/5/2012 11:03AM,1,11100,DRIED RAW CASHEW NUTS IN SHELL OFGHANA ORIGIN NEW CROP 2012,1450383.47,0.00,IN
,,,5/3/2012 12:17PM,1,150,1 X 20FT FCL CONTR.STC: 150 BAGSRAW CASHEW NUTS,11846.63,0.00,VN
,,,5/7/2012 02:09PM,1,3450,15 X 20' FT CONTRS STC3450 BAGS/50KGS CASHEW NUT,108888.00,0.00,IN
,,,5/14/2012 11:30AM,1,1449,7 X 20FT FCL CONTR. STC: 1449OF CASHEW NUTS,153.70,0.00,IN
,,,5/28/2012 09:45AM,1,2530,11 X 20' FT CONTRS STC2530 BAGS/50KGS CASHEW NUT,82200.80,0.00,IN
,,,5/28/2012 01:11PM,1,1449,9 X 20FT FCL CONTR. STC: 1449BAGS OF CASHEW NUTS,158.09,0.00,IN
,,,6/11/2012 09:33AM,1,2530,11 X 20' FT CONTRS STC2530 BAGS/50KGS CASHEW NUT,83270.00,0.00,IN
,,,6/15/2012 09:53AM,1,4600,20 X 20' FT CONTRS STC4600 BAGS/ 50KGS CASHEW NUT,151488.00,0.00,IN
,,,6/27/2012 09:29AM,1,3150,20 X 20' FT CONTRS STC3150 BAGS/50KGS CASHEW NUTS,151488.00,0.00,IN
,,,7/13/2012 01:51PM,1,2853,"2,853 BAGS CASHEW",42571.23,0.00,IN
,,,7/24/2012 12:33PM,1,4200,21 X 20 FT CONTR STC 4200 BAGS/50KGS CASHEW NUT IN SHELL,161809.20,0.00,IN
,,,8/7/2012 01:48PM,1,1470,7 X 20' FT CONTRS STC1470 BAGS/50KGS CASHEW NUT,54334.00,0.00,IN
,,,9/11/2012 01:17PM,1,2944,10 X 20' FT CONTRS STC2944 BAGS/50KGS CASHEW NUT,77288.00,0.00,IN
0804300000,0804300000,"Pineapples, fresh or dried",1/25/2012 08:53AM,1,278,FRESH PINEAPPLES,1630.10,0.00,DE
,,,2/9/2012 04:10PM,1,494,FRESH PINEAPPLES,1681.00,0.00,DE
,,,2/9/2012 04:10PM,1,330,FRESH PINEAPPLES,1681.00,0.00,DE
,,,2/16/2012 03:08PM,1,1082,FRESH PINEAPPLES,1684.80,0.00,DE
0804501000,0804501000,Mangoes,6/20/2012 03:48PM,1,1,FRESH MANGOES [SAMPLES],950.15,0.00,AE
0807200000,0807200000,"Pawpaws (papayas), fresh",1/25/2012 08:53AM,1,144,FRESH PAWPAW,978.06,0.00,DE
0901112900,0901112900,"Coffee, unroasted, undecaf, robusta - other, nes",4/2/2012 01:11PM,1,950,950 BAGS GHANA ROBUSTA COFFEE,79093.20,0.00,GB
,,,7/9/2012 02:10PM,1,312,GHANA ROBUSTA COFFEE,27640.80,0.00,NL
,,,7/25/2012 11:13AM,1,617,GHANA ROBUSTA COFFEE,57382.56,0.00,NL
0901900000,0901900000,"Coffee - other, nes",3/15/2012 05:55PM,1,300,COFFEE,8507.00,0.00,IT
,,,3/24/2012 11:53AM,1,300,COFFEE,8562.50,0.00,CH
,,,4/3/2012 07:55AM,1,600,COFFEE,17484.00,0.00,CH
,,,4/10/2012 12:27PM,1,967,967 BAGS GHANA ROBUSTA COFFEE,81125.76,0.00,GB
,,,5/28/2012 02:22PM,1,300,300BAGS COFFEE,9341.00,0.00,CH
,,,6/19/2012 02:21PM,1,300,300BAGS COFFEE,13302.10,0.00,CH
,,,7/11/2012 03:31PM,1,300,300BAGS COFFEE,9631.50,0.00,CH
0904110000,0904110000,Dried pepper (excl. crushed or ground),1/6/2012 09:09AM,1,39,FOOD ITEMS [VEGETABLES],961.44,0.00,GB
,,,1/6/2012 09:09AM,1,1,FRESH FRUITS[VEGETABLES],961.44,0.00,GB
,,,1/6/2012 09:09AM,1,107,FOOD ITEMS,961.44,0.00,NL
,,,1/10/2012 02:21PM,1,122,FOOD ITEMS & VEGETABLES,964.02,0.00,GB
,,,1/11/2012 02:07PM,1,1,FOOD ITEMS,803.35,0.00,GB
,,,1/17/2012 03:18PM,1,1,FOOD ITEMS & VEGETABLES,1609.90,0.00,GB
,,,1/25/2012 08:53AM,1,1,FOOD ITEMS & VEGETABLES,1630.10,0.00,GB
,,,1/25/2012 08:53AM,1,43,FOOD ITEMS,815.05,0.00,GB
,,,1/25/2012 08:53AM,1,28,FOOD ITEMS AND VEGETABLES,978.06,0.00,GB
,,,1/25/2012 08:53AM,1,278,FRESH PINEAPPLES,1630.10,0.00,CA
,,,1/26/2012 04:18PM,1,1,FRESH FRUITS[VEGETABLES],978.06,0.00,GB
,,,1/31/2012 04:49PM,1,172,FOOD ITEMS & VEGETABLES,1683.90,0.00,GB
,,,2/1/2012 04:57PM,1,106,FOOD ITEMS AND VEGETABLES,1683.90,0.00,GB
,,,2/9/2012 04:10PM,1,49,FOOD ITEMS AND VEGETABLES,1681.00,0.00,GB
,,,2/9/2012 04:10PM,1,39,FOOD ITEMS &FRESH VEGETABLES,1681.00,0.00,GB
,,,2/9/2012 04:10PM,1,148,FOOD ITEMS & VEGETABLES,1681.00,0.00,GB
,,,2/9/2012 04:10PM,1,43,FOOD ITEMS,840.50,0.00,GB
,,,2/9/2012 04:10PM,1,28,FOOD ITEMS AND VEGETABLES,1681.00,0.00,GB
,,,2/13/2012 10:27AM,1,127,FRESH VEGETABLES,1008.60,0.00,DE
,,,2/13/2012 10:27AM,1,160,FRESH VEGETABLES,1681.00,0.00,DE
,,,2/13/2012 10:27AM,1,104,FRESH VEGETABLES,1008.60,0.00,DE
,,,2/13/2012 10:27AM,1,90,FOOD ITEMS AND VEGETABLES,840.50,0.00,GB
,,,2/13/2012 10:27AM,1,186,FRESH VEGETABLES,1681.00,0.00,DE
,,,2/13/2012 10:27AM,1,131,FRESH VEGETABLES,1344.80,0.00,DE
,,,2/13/2012 10:27AM,1,105,FRESH VEGETABLES,1344.80,0.00,DE
,,,2/13/2012 10:27AM,1,341,FRESH VEGETABLES,2521.50,0.00,GB
,,,2/13/2012 10:27AM,1,310,FRESH VEGETABLES,2521.50,0.00,GB
,,,2/13/2012 10:27AM,1,294,FRESH VEGETABLES,2521.50,0.00,GB
,,,2/13/2012 10:27AM,1,120,FRESH VEGETABLES,1344.80,0.00,GB
,,,2/13/2012 10:27AM,1,150,FRESH VEGETABLES,1681.00,0.00,GB
,,,2/13/2012 10:27AM,1,93,FRESH VEGETABLES,1008.60,0.00,GB
,,,2/13/2012 10:27AM,1,209,FRESH VEGETABLES,2689.60,0.00,GB
,,,2/13/2012 10:27AM,1,190,FRESH VEGETABLES,2521.50,0.00,GB
,,,2/13/2012 10:27AM,1,229,FRESH VEGETABLES,2521.50,0.00,GB
,,,2/13/2012 10:27AM,1,199,FRESH VEGETABLES,2521.50,0.00,GB
,,,2/13/2012 10:27AM,1,200,FRESH VEGETABLES,2521.50,0.00,GB
,,,2/13/2012 10:27AM,1,159,FRESH VEGETABLES,2185.30,0.00,GB
,,,2/13/2012 10:27AM,1,107,FRESH VEGETABLES,1176.70,0.00,GB
,,,2/13/2012 10:27AM,1,100,FRESH VEGETABLES,1176.70,0.00,GB
,,,2/21/2012 04:38PM,1,51,FOOD ITEMS,845.90,0.00,GB
,,,3/7/2012 03:55PM,1,124,FRESH VEGETABLES,1697.60,0.00,DE
,,,3/7/2012 03:55PM,1,163,FRESH VEGETABLES,2546.40,0.00,DE
,,,3/7/2012 03:55PM,1,181,FRESH VEGETABLES,2546.40,0.00,DE
,,,3/7/2012 03:55PM,1,146,FRESH VEGETABLES,1527.84,0.00,DE
,,,3/7/2012 03:55PM,1,147,FRESH VEGETABLES,1527.84,0.00,DE
,,,3/7/2012 03:55PM,1,121,FRESH VEGETABLES,1358.08,0.00,DE
,,,3/7/2012 03:55PM,1,121,FRESH VEGETABLES,1188.32,0.00,DE
,,,3/7/2012 04:03PM,1,208,FRESH VEGETABLES,3395.20,0.00,GB
,,,3/7/2012 04:03PM,1,167,FRESH VEGETABLES,3395.20,0.00,GB
,,,3/7/2012 04:03PM,1,200,FRESH VEGETABLES,3395.20,0.00,GB
,,,3/7/2012 04:03PM,1,166,FRESH VEGETABLES,2546.40,0.00,GB
,,,3/7/2012 04:03PM,1,206,FRESH VEGETABLES,3395.20,0.00,GB
,,,3/7/2012 04:07PM,1,129,FRESH VEGETABLES,1697.60,0.00,GB
,,,3/7/2012 04:07PM,1,195,FRESH VEGETABLES,2546.40,0.00,GB
,,,3/7/2012 04:07PM,1,171,FRESH VEGETABLES,2546.40,0.00,GB
,,,3/7/2012 04:13PM,1,272,FRESH VEGETABLES,3395.20,0.00,GB
,,,3/7/2012 04:13PM,1,288,FRESH VEGETABLES,4244.00,0.00,GB
,,,3/7/2012 04:13PM,1,265,FRESH VEGETABLES,3395.20,0.00,GB
,,,3/7/2012 04:13PM,1,259,FRESH VEGETABLES,3395.20,0.00,GB
,,,3/7/2012 04:16PM,1,105,FRESH VEGETABLES,1697.60,0.00,GB
,,,3/7/2012 04:16PM,1,119,FRESH VEGETABLES,1697.60,0.00,GB
,,,3/7/2012 04:19PM,1,201,FRESH VEGATABLES,2546.40,0.00,DE
,,,3/9/2012 08:59AM,1,51,FOOD ITEMS,1697.60,0.00,BE
,,,3/13/2012 12:14PM,1,48,FOOD ITEMS,1701.40,0.00,GB
,,,3/15/2012 09:29AM,1,206,FRESH VEGETABLES,2552.10,0.00,DE
,,,3/15/2012 09:29AM,1,209,FRESH VEGETABLES,2552.10,0.00,DE
,,,3/15/2012 09:29AM,1,106,FRESH VEGETABLES,1701.40,0.00,DE
,,,3/15/2012 09:29AM,1,353,FRESH VEGETABLES,3402.80,0.00,GB
,,,3/15/2012 09:29AM,1,208,FRESH VEGETABLES,2552.10,0.00,GB
,,,3/15/2012 09:32AM,1,199,FRESH VEGETABLES,3402.80,0.00,GB
,,,3/15/2012 09:32AM,1,309,FRESH VEGETABLES,3402.80,0.00,GB
,,,3/15/2012 03:49PM,1,1,FOOD ITEMS AND VEGETABLES,2552.10,0.00,GB
,,,3/21/2012 09:41AM,1,1,FOOD ITEMS AND VEGETABLES,1712.50,0.00,GB
,,,3/21/2012 02:02PM,1,1,FOOD ITEMS,1712.50,0.00,GB
,,,3/27/2012 11:30AM,1,38,FOOD ITEMS AND VEGETABLES,1734.50,0.00,GB
,,,3/28/2012 11:08AM,1,1,FOOD ITEMS,1734.50,0.00,CA
,,,3/28/2012 03:48PM,1,22,FOOD ITEMS AND VEGETABLES,1040.70,0.00,GB
,,,4/3/2012 10:38AM,1,543,FRESH VEGETABLES,3496.80,0.00,GB
,,,4/3/2012 11:18AM,1,295,FRESH VEGETABLES,3496.80,0.00,GB
,,,4/3/2012 11:20AM,1,475,FRESH VEGETABLES,3496.80,0.00,GB
,,,4/3/2012 11:22AM,1,257,FRESH VEGETABLES,1748.40,0.00,DE
,,,4/3/2012 11:24AM,1,180,FRESH VEGETABLES,1748.40,0.00,DE
,,,4/3/2012 11:29AM,1,1,FOOD ITEMS AND VEGETABLES,1748.40,0.00,GB
,,,4/3/2012 12:04PM,1,130,FRESH VEGETABLES,1748.40,0.00,DE
,,,4/4/2012 09:07AM,1,160,FRESH VEGETABLES,2622.60,0.00,GB
,,,4/4/2012 09:07AM,1,185,FRESH VEGETABLES,3496.80,0.00,GB
,,,4/4/2012 09:07AM,1,480,FRESH VEGETABLES,5245.20,0.00,GB
,,,4/4/2012 09:07AM,1,237,FRESH VEGETABLES,4371.00,0.00,GB
,,,4/4/2012 09:07AM,1,175,FRESH VEGETABLES,1748.40,0.00,GB
,,,4/4/2012 09:07AM,1,147,FRESH VEGETABLES,2622.60,0.00,GB
,,,4/4/2012 09:07AM,1,450,FRESH VEGETABLES,5245.20,0.00,GB
,,,4/4/2012 09:07AM,1,185,FRESH VEGETABLES,2622.60,0.00,GB
,,,4/4/2012 09:07AM,1,214,FRESH VEGETABLES,2622.60,0.00,GB
,,,4/4/2012 09:07AM,1,450,FRESH VEGETABLES,5245.20,0.00,GB
,,,4/4/2012 09:18AM,1,1,FRESH VEGETABLES,2622.60,0.00,GB
,,,4/4/2012 09:18AM,1,282,FRESH VEGETABLES,3496.80,0.00,GB
,,,4/4/2012 09:18AM,1,205,FRESH VEGETABLES,2622.60,0.00,GB
,,,4/4/2012 09:18AM,1,345,FRESH VEGETABLES,5245.20,0.00,GB
,,,4/4/2012 09:18AM,1,350,FRESH VEGETABLES,4371.00,0.00,GB
,,,4/4/2012 09:18AM,1,361,FRESH VEGETABLES,4371.00,0.00,GB
,,,4/4/2012 09:18AM,1,175,FRESH VEGETABLES,3496.80,0.00,GB
,,,4/4/2012 09:18AM,1,1,FRESH VEGETABLES,3496.80,0.00,GB
,,,4/4/2012 09:18AM,1,2,FRESH VEGETABLES,2622.60,0.00,GB
,,,4/4/2012 09:18AM,1,185,FRESH VEGETABLES,2622.60,0.00,GB
,,,4/4/2012 09:40AM,1,287,FRESH VEGETABLES,3496.80,0.00,GB
,,,4/4/2012 09:40AM,1,2,FRESH VEGETABLES,3496.80,0.00,GB
,,,4/4/2012 09:40AM,1,176,FRESH VEGETABLES,3496.80,0.00,GB
,,,4/4/2012 09:40AM,1,172,FRESH VEGETABLES,2622.60,0.00,GB
,,,4/4/2012 09:40AM,1,173,FRESH VEGETABLES,2622.60,0.00,GB
,,,4/4/2012 09:40AM,1,189,FRESH VEGETABLES,2622.60,0.00,GB
,,,4/4/2012 09:40AM,1,250,FRESH VEGETABLES,3496.80,0.00,GB
,,,4/4/2012 09:40AM,1,1,FRESH VEGETABLES,2622.60,0.00,GB
,,,4/4/2012 09:40AM,1,145,FRESH VEGETABLES,2622.60,0.00,GB
,,,4/4/2012 09:40AM,1,228,FRESH VEGETABLES,3496.80,0.00,GB
,,,4/12/2012 10:12AM,1,82,FOOD ITEMS AND VEGETABLES,1750.30,0.00,GB
,,,4/19/2012 12:07PM,1,57,FOOD ITEMS,1767.40,0.00,GB
,,,4/19/2012 12:07PM,1,1,FOOD ITEMS AND VEGETABLES,1767.40,0.00,GB
,,,5/9/2012 03:16PM,1,156,FRESH VEGETABLES,1816.40,0.00,DE
,,,5/9/2012 03:16PM,1,245,FRESH VEGETABLES,3632.80,0.00,GB
,,,5/9/2012 03:16PM,1,239,FRESH VEGETABLES,3632.80,0.00,GB
,,,5/9/2012 03:16PM,1,594,FRESH VEGETABLES,3632.80,0.00,GB
,,,5/9/2012 03:16PM,1,294,FRESH VEGETABLES,3632.80,0.00,GB
,,,5/9/2012 03:16PM,1,317,FRESH VEGETABLES,3632.80,0.00,GB
,,,5/9/2012 03:16PM,1,182,FRESH VEGETABLES,1816.40,0.00,GB
,,,5/9/2012 03:16PM,1,534,FRESH VEGETABLES,3632.80,0.00,GB
,,,5/9/2012 03:16PM,1,741,FRESH VEGETABLES,3632.80,0.00,GB
,,,5/9/2012 03:40PM,1,198,FRESH VEGETABLES,3632.80,0.00,GB
,,,5/9/2012 03:40PM,1,258,FRESH VEGETABLES,3632.80,0.00,GB
,,,5/9/2012 03:40PM,1,215,FRESH VEGETABLES,3632.80,0.00,GB
,,,5/9/2012 03:40PM,1,212,FRESH VEGETABLES,3632.80,0.00,GB
,,,5/9/2012 03:40PM,1,263,FRESH VEGETABLES,1816.40,0.00,DE
,,,5/9/2012 03:40PM,1,180,FRESH VEGETABLES,1816.40,0.00,DE
,,,5/9/2012 03:40PM,1,269,FRESH VEGETABLES,1816.40,0.00,DE
,,,5/30/2012 03:58PM,1,275,FRESH VEGETABLES,3762.40,0.00,GB
,,,5/30/2012 03:58PM,1,337,FRESH VEGETABLES,3762.40,0.00,GB
,,,5/30/2012 03:58PM,1,174,FRESH VEGETABLES,3762.40,0.00,GB
,,,5/30/2012 03:58PM,1,186,FRESH VEGETABLES,1881.20,0.00,DE
,,,5/30/2012 03:58PM,1,600,FRESH VEGETABLES,3762.40,0.00,GB
,,,5/30/2012 03:58PM,1,236,FRESH VEGETABLES,1881.20,0.00,DE
,,,5/30/2012 03:58PM,1,204,FRESH VEGETABLES,1881.20,0.00,DE
,,,5/30/2012 03:58PM,1,188,FRESH VEGETABLES,1881.20,0.00,DE
,,,5/30/2012 03:58PM,1,243,FRESH VEGETABLES,1881.20,0.00,DE
,,,5/30/2012 03:58PM,1,334,FRESH VEGETABLES,3762.40,0.00,GB
,,,5/30/2012 03:58PM,1,401,FRESH VEGETABLES,3762.40,0.00,GB
,,,5/30/2012 03:58PM,1,303,FRESH VEGETABLES,3762.40,0.00,GB
,,,5/30/2012 03:58PM,1,703,FRESH VEGETABLES,3762.40,0.00,GB
,,,5/30/2012 03:58PM,1,312,FRESH VEGETABLES,3762.40,0.00,GB
,,,5/30/2012 03:58PM,1,649,FRESH VEGETABLES,3762.40,0.00,GB
,,,5/30/2012 03:58PM,1,550,FRESH VEGETABLES,3762.40,0.00,GB
,,,5/30/2012 03:58PM,1,251,FRESH VEGETABLES,3762.40,0.00,GB
,,,5/30/2012 03:58PM,1,363,FRESH VEGETABLES,3762.40,0.00,GB
,,,5/30/2012 03:58PM,1,172,FRESH VEGETABLES,3762.40,0.00,GB
,,,5/30/2012 03:58PM,1,171,FRESH VEGETABLES,1881.20,0.00,DE
,,,7/31/2012 12:03PM,1,300,FRESH VEGETABLES,3881.00,0.00,GB
,,,7/31/2012 12:03PM,1,521,FRESH VEGETABLES,3881.00,0.00,GB
,,,7/31/2012 12:03PM,1,330,FRESH VEGETABLES,3881.00,0.00,GB
,,,7/31/2012 12:03PM,1,206,FRESH CHILLIES,3881.00,0.00,DE
,,,7/31/2012 12:03PM,1,223,FRESH CHILLIESTINDA,1940.50,0.00,DE
,,,7/31/2012 12:03PM,1,548,FRESH VEGETABLES,3881.00,0.00,GB
,,,7/31/2012 12:03PM,1,285,FRESH VEGETABLES,3881.00,0.00,GB
,,,7/31/2012 12:03PM,1,206,FRESH VEGETABLES,3881.00,0.00,GB
,,,7/31/2012 12:03PM,1,245,FRESH VEGETABLES,3881.00,0.00,GB
,,,7/31/2012 12:10PM,1,248,FRESH VEGETABLES,3881.00,0.00,GB
,,,7/31/2012 12:10PM,1,208,FRESH VEGETABLES,2910.75,0.00,GB
,,,7/31/2012 12:10PM,1,270,FRESH VEGETABLES,3881.00,0.00,GB
,,,7/31/2012 12:10PM,1,500,FRESH VEGETABLES,9702.50,0.00,GB
,,,7/31/2012 12:24PM,1,307,FRESH VEGETABLES,4851.25,0.00,GB
,,,7/31/2012 04:18PM,1,598,FRESH VEGETABLES,3881.00,0.00,GB
,,,7/31/2012 04:18PM,1,751,FRESH VEGETABLES,2910.75,0.00,GB
,,,7/31/2012 04:18PM,1,420,FRESH VEGETABLES,2910.75,0.00,GB
,,,7/31/2012 04:18PM,1,403,FRESH VEGETABLES,3881.00,0.00,GB
,,,7/31/2012 04:18PM,1,386,FRESH VEGETABLES,3881.00,0.00,GB
,,,7/31/2012 04:18PM,1,230,FRESH VEGETABLES,1940.50,0.00,DE
,,,7/31/2012 04:18PM,1,410,FRESH VEGETABLES,3881.00,0.00,GB
,,,7/31/2012 04:18PM,1,233,FRESH VEGETABLES,1164.30,0.00,DE
,,,7/31/2012 04:18PM,1,217,FRESH VEGETABLESCHILLES,1552.40,0.00,DE
,,,7/31/2012 04:18PM,1,583,FRESH VEGETABLESCHILLIS,9702.50,0.00,GB
,,,7/31/2012 04:18PM,1,229,FRESH VEGETABLESCHILLES,1940.50,0.00,DE
,,,7/31/2012 04:18PM,1,224,FRESH VEGETABLESCHILLES,1940.50,0.00,DE
,,,7/31/2012 04:18PM,1,175,FRESH VEGETABLESCHILLES,1940.50,0.00,DE
,,,7/31/2012 04:18PM,1,583,FRESH VEGETABLES,9702.50,0.00,GB
,,,7/31/2012 04:18PM,1,292,FRESH VEGETABLES,3881.00,0.00,GB
,,,7/31/2012 04:18PM,1,544,FRESH VEGETABLES,5821.50,0.00,GB
,,,7/31/2012 04:18PM,1,218,FRESH VEGETABLES,3881.00,0.00,GB
,,,7/31/2012 04:18PM,1,324,FRESH VEGETABLES,3881.00,0.00,GB
,,,7/31/2012 04:18PM,1,355,FRESH VEGETABLESCHILLIES,3881.00,0.00,GB
,,,9/12/2012 02:44PM,1,247,FRESH VEGETABLES,3864.40,0.00,GB
,,,9/12/2012 02:44PM,1,348,FRESH VEGETABLES,3864.40,0.00,GB
,,,9/12/2012 02:44PM,1,381,FRESH VEGETABLES,3864.40,0.00,GB
,,,9/12/2012 02:44PM,1,207,FRESH VEGETABLES,3864.40,0.00,GB
,,,9/12/2012 02:44PM,1,326,FRESH VEGETABLES,3864.40,0.00,GB
,,,9/12/2012 02:44PM,1,270,FRESH VEGETABLES,3864.40,0.00,GB
,,,9/12/2012 02:44PM,1,439,FRESH VEGETABLES,9661.00,0.00,GB
,,,9/12/2012 02:44PM,1,210,FRESH VEGETABLES,3864.40,0.00,GB
,,,9/12/2012 03:00PM,1,327,FRESH VEGETABLES,3864.40,0.00,GB
,,,9/12/2012 03:00PM,1,239,FRESH VEGETABLES,3864.40,0.00,GB
,,,9/12/2012 03:00PM,1,281,FRESH VEGETABLES,3864.40,0.00,GB
,,,9/12/2012 03:00PM,1,274,FRESH VEGETABLES,3864.40,0.00,GB
,,,9/12/2012 03:00PM,1,693,FRESH VEGETABLES,9661.00,0.00,GB
,,,9/12/2012 03:00PM,1,265,FRESH VEGETABLES,3864.40,0.00,GB
,,,9/12/2012 03:00PM,1,249,FRESH VEGETABLES,3864.40,0.00,GB
,,,9/12/2012 03:09PM,1,355,FRESH VEGETABLES,3864.40,0.00,GB
,,,9/12/2012 03:09PM,1,521,FRESH VEGETABLES,9661.00,0.00,GB
,,,9/12/2012 03:09PM,1,576,FRESH VEGETABLES,9661.00,0.00,GB
,,,9/12/2012 03:09PM,1,696,FRESH VEGETABLES,9661.00,0.00,GB
,,,9/12/2012 03:09PM,1,541,FRESH VEGETABLES,9661.00,0.00,GB
,,,9/12/2012 03:09PM,1,456,FRESH VEGETABLES,9661.00,0.00,GB
,,,9/12/2012 03:09PM,1,223,FRESH VEGETABLES,5796.60,0.00,DE
,,,9/12/2012 03:19PM,1,243,FRESH VEGETABLES,5796.60,0.00,DE
,,,9/12/2012 03:19PM,1,216,FRESH VEGETABLES,5796.60,0.00,DE
,,,9/12/2012 03:19PM,1,281,FRESH VEGETABLES,5796.60,0.00,DE
,,,9/12/2012 03:19PM,1,261,FRESH VEGETABLES,5796.60,0.00,DE
,,,9/12/2012 03:29PM,1,262,FRESH VEGETABLES,5796.60,0.00,DE
,,,9/12/2012 03:29PM,1,227,FRESH VEGETABLES,3864.40,0.00,DE
,,,9/12/2012 03:29PM,1,200,FRESH VEGETABLES,3864.40,0.00,DE
,,,9/12/2012 03:29PM,1,305,FRESH VEGETABLES,3864.40,0.00,DE
,,,9/12/2012 03:29PM,1,483,FRESH VEGETABLES,5796.60,0.00,DE
,,,9/12/2012 03:29PM,1,348,FRESH VEGETABLES,5796.60,0.00,DE
,,,9/18/2012 10:38AM,1,269,FRESH VEGETABLES,3838.00,0.00,GB
,,,9/18/2012 10:38AM,1,223,FRESH VEGETABLES,3838.00,0.00,GB
,,,9/18/2012 10:38AM,1,180,FRESH VEGETABLES,5757.00,0.00,DE
,,,9/18/2012 10:38AM,1,187,FRESH VEGETABLES,5757.00,0.00,DE
,,,9/18/2012 10:38AM,1,304,FRESH VEGETABLES,3838.00,0.00,GB
,,,9/18/2012 10:38AM,1,286,FRESH VEGETABLES,5757.00,0.00,DE
,,,9/19/2012 02:59PM,1,46,FRESH VEGETABLES(OKRO),1556.55,0.00,GB
,,,9/24/2012 10:59AM,1,252,FRESH VEGETABLES,3838.00,0.00,GB
,,,9/24/2012 10:59AM,1,642,FRESH VEGETABLES,9595.00,0.00,GB
,,,9/24/2012 10:59AM,1,451,FRESH VEGETABLES,9595.00,0.00,DE
0910990000,0910990000,"Spices - other, nes",3/29/2012 01:29PM,2,3,SPICES,88.98,0.00,US
,,,5/2/2012 11:34AM,2,11,WREWRE,147.79,0.00,GB
1102200000,1102200000,Maize (corn) flour,1/30/2012 11:37AM,2,500,500 PKGS X 25KGS CASSAVA DOUGH,25326.00,0.00,GB
,,,3/22/2012 12:46PM,3,100,100 BAGS CORN FLOUR,1027.50,0.00,GB
,,,4/5/2012 11:13AM,2,250,250 PKGS X 25KGS CORN DOUGH,17513.75,0.00,GB
,,,5/2/2012 11:34AM,6,14,CORN DOUGH,591.16,0.00,GB
1102909000,1102909000,"Flour of other cereals, nes",5/2/2012 11:34AM,3,8,TOM BROWN,147.79,0.00,GB
1106201010,1106201010,Cassava Flour and meal of flour,5/8/2012 03:10PM,3,2,CASSAVA FLOUR,14.53,0.00,QA
1106201020,1106201020,Cassava meal/dough,1/30/2012 11:37AM,1,200,200 PKGS X 25KGS CORN DOUGH,10130.40,0.00,GB
,,,3/16/2012 10:16AM,1,680,680 PKGS X 25 KG CASSAVA DOUGH,36279.36,0.00,GB
,,,3/22/2012 12:46PM,1,400,400 BAGS CASSAVA DOUGH,4110.00,0.00,GB
,,,3/26/2012 10:33AM,1,948,948 PKGS X 25 KG CASSAVA DOUGH,21700.00,0.00,GB
,,,,2,559,559 PKGS X 25 KGS CORN DOUGH,43400.00,0.00,
,,,3/28/2012 11:17AM,1,759,759 PKGS X 25KGS CORN DOUGH,26329.71,0.00,US
,,,,2,1248,1248 PKGS X 25KGS CASSAVA DOUGH,43293.12,0.00,
,,,4/5/2012 09:31AM,1,560,560 PKGS CORN DOUGH,31384.64,0.00,GB
,,,,2,810,810 PKGSCASSAVA  DOUGH,45395.64,0.00,
,,,4/5/2012 11:13AM,1,200,200 BAGS OF CASSAVA DOUGH,11208.80,0.00,GB
,,,4/5/2012 11:13AM,1,680,680 PKGS X 25KGS CASSAVA DOUGH,38109.92,0.00,GB
,,,5/2/2012 11:34AM,5,174,CASSAVA DOUGH,2955.80,0.00,GB
1106201030,1106201030,Cassava gari,1/11/2012 02:19PM,1,600,GARI,964.02,0.00,US
,,,,6,150,GARI,241.01,0.00,
,,,3/16/2012 10:16AM,2,50,50 PKGS X 25 KGS GARI,2667.60,0.00,GB
,,,3/19/2012 03:55PM,3,2,GARI,1.70,0.00,US
,,,3/29/2012 01:57PM,1,50,50 BOXES GARI,520.35,0.00,DE
,,,,6,20,20 BAGS GARI (IN SACKS),208.14,0.00,
,,,4/5/2012 11:13AM,1,400,400 BAGS OF GARI,16813.20,0.00,GB
,,,4/5/2012 11:13AM,2,500,500 BAGS OF GARI,14011.00,0.00,GB
,,,4/11/2012 04:44PM,1,150,GARI,262.55,0.00,US
,,,,6,200,GARI,350.06,0.00,
,,,4/24/2012 01:33PM,1,150,150 BAGS GARI(40KGS/BAG),2678.55,0.00,GM
,,,5/2/2012 11:34AM,1,484,GARI,4433.70,0.00,GB
,,,6/7/2012 05:10PM,1,2170,GARI,12320.18,0.00,US
,,,7/24/2012 03:50PM,1,1828,1828  BAGS GARI,3543.76,0.00,US
1106201090,1106201090,Other Cassava Flour and meal nes,1/31/2012 11:59AM,2,31,31 BAGS OF CASSAVA POWDERAT 48KG PER BAG,229.41,0.00,MA
,,,4/5/2012 09:31AM,3,50,50 BAGS X 5KGS POWDER YAM (KOKONTE),700.55,0.00,GB
1108120000,1108120000,Maize (corn) starch,3/22/2012 12:46PM,2,200,200 BAGS CORN DOUGH,2055.00,0.00,GB
,,,5/8/2012 03:10PM,2,3,MAIZE,21.80,0.00,QA
1207209000,1207209000,"Cotton seed - other, nes",1/16/2012 01:25PM,1,900,900 SACKS X 50 KGS PALM KERNEL,21690.45,0.00,TG
